"SUID","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","COMUNIDADES","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"772","4.07558393","0.00588036","0.24536361","0.27070707","4","55","20","false","CHRM1","121.16363636","55","0","0","0.903888","false","0","CHRM1","448894434","0.12344302"
"774","4.07543885","0.00592646","0.24537235","0.26298701","4","56","20","false","CHRM2","120.53571429","56","0","0","0.90389254","false","0","CHRM2","465638712","0.12280894"
"776","4.25054403","0.00149583","0.235264","0.00336134","12","35","21","false","EDNRA","66.82857143","35","0","0","0.8984205","false","0","EDNRA","142260096","0.07960663"
"778","4.14217322","0.00341034","0.24141917","8.1633E-4","11","50","21","false","OXTR","60.66","50","0","0","0.90180709","false","0","OXTR","207885994","0.0651036"
"780","4.28666763","7.3804E-4","0.23328144","0.0026455","12","28","21","false","PTGER3","76.17857143","28","0","0","0.89729164","false","0","PTGER3","120329754","0.09418023"
"782","4.3677644","4.5182E-4","0.22895008","0.0","12","23","21","false","ADORA1","55.65217391","23","0","0","0.89475736","false","0","ADORA1","92551064","0.16920178"
"784","4.35079066","6.1725E-4","0.22984328","0.0","12","24","21","false","ADRB2","58.16666667","24","0","0","0.89528779","false","0","ADRB2","97155234","0.15705128"
"786","4.27419121","0.0013387","0.23396239","0.23974359","12","40","21","false","GABBR1","114.875","40","0","0","0.89768152","false","0","GABBR1","291762448","0.1495098"
"788","4.3695053","3.8692E-4","0.22885886","0.0","12","22","21","false","GHSR","57.5","22","0","0","0.89470296","false","0","GHSR","88158122","0.1765625"
"790","4.3695053","3.8692E-4","0.22885886","0.0","12","22","21","false","HCAR1","57.5","22","0","0","0.89470296","false","0","HCAR1","88158122","0.1765625"
"792","4.3695053","3.8692E-4","0.22885886","0.0","12","22","21","false","FFAR2","57.5","22","0","0","0.89470296","false","0","FFAR2","88158122","0.1765625"
"794","4.27419121","0.0013387","0.23396239","0.23974359","12","40","21","false","HTR1A","114.875","40","0","0","0.89768152","false","0","HTR1A","291762448","0.1495098"
"796","4.27419121","0.0013387","0.23396239","0.23974359","12","40","21","false","HTR1B","114.875","40","0","0","0.89768152","false","0","HTR1B","291762448","0.1495098"
"798","4.27419121","0.0013387","0.23396239","0.23974359","12","40","21","false","HTR1D","114.875","40","0","0","0.89768152","false","0","HTR1D","291762448","0.1495098"
"800","4.27419121","0.0013387","0.23396239","0.23974359","12","40","21","false","HTR1E","114.875","40","0","0","0.89768152","false","0","HTR1E","291762448","0.1495098"
"802","4.27419121","0.0013387","0.23396239","0.23974359","12","40","21","false","HTR1F","114.875","40","0","0","0.89768152","false","0","HTR1F","291762448","0.1495098"
"804","4.3695053","3.8692E-4","0.22885886","0.0","12","22","21","false","HCAR2","57.5","22","0","0","0.89470296","false","0","HCAR2","88158122","0.1765625"
"806","4.3695053","3.8692E-4","0.22885886","0.0","12","22","21","false","NPY1R","57.5","22","0","0","0.89470296","false","0","NPY1R","88158122","0.1765625"
"808","4.3695053","3.8692E-4","0.22885886","0.0","12","22","21","false","SUCNR1","57.5","22","0","0","0.89470296","false","0","SUCNR1","88158122","0.1765625"
"810","4.3695053","3.8692E-4","0.22885886","0.0","12","22","21","false","SSTR1","57.5","22","0","0","0.89470296","false","0","SSTR1","88158122","0.1765625"
"812","4.3695053","3.8692E-4","0.22885886","0.0","12","22","21","false","SSTR2","57.5","22","0","0","0.89470296","false","0","SSTR2","88158122","0.1765625"
"814","4.3695053","3.8692E-4","0.22885886","0.0","12","22","21","false","SSTR5","57.5","22","0","0","0.89470296","false","0","SSTR5","88158122","0.1765625"
"816","4.3695053","3.8692E-4","0.22885886","0.0","12","22","21","false","HCAR3","57.5","22","0","0","0.89470296","false","0","HCAR3","88158122","0.1765625"
"818","4.27419121","0.0013387","0.23396239","0.23974359","12","40","21","false","GABBR2","114.875","40","0","0","0.89768152","false","0","GABBR2","291762448","0.1495098"
"820","5.17031771","0.00463749","0.19341171","0.0","78","13","22","false","C00109","9.76923077","13","0","0","0.86967757","false","0","C00109","175548554","0.20879121"
"822","5.166981","9.2771E-4","0.19353661","0.0","35","9","22","false","C00957","11.44444444","9","0","0","0.86978184","false","0","C00957","24712948","0.34814815"
"824","5.28507181","4.0E-8","0.18921219","0.0","35","5","22","false","C05823","11.0","5","0","0","0.86609151","false","0","C05823","20","1.0"
"826","5.28507181","4.0E-8","0.18921219","0.0","35","5","22","false","C05984","11.0","5","0","0","0.86609151","false","0","C05984","20","1.0"
"828","3.76918613","0.01686181","0.26530926","0.06539754","22","95","20","false","MYC","38.24210526","95","0","0","0.91346293","false","0","MYC","230115630","0.03398282"
"830","3.62672276","0.02039824","0.27573103","0.06742857","35","126","20","false","CREBBP","59.84126984","126","0","0","0.91791491","false","0","CREBBP","465502678","0.03402586"
"832","3.62672276","0.02039824","0.27573103","0.06742857","35","126","20","false","EP300","59.84126984","126","0","0","0.91791491","false","0","EP300","465502678","0.03402586"
"834","3.76483389","0.01965007","0.26561597","0.08223443","35","105","20","false","HIF1A","53.16190476","105","0","0","0.91359894","false","0","HIF1A","363971906","0.04623362"
"836","4.03075584","0.00400542","0.24809243","0.11973875","35","53","20","false","ARNT","30.32075472","53","0","0","0.90528888","false","0","ARNT","87702228","0.05050314"
"874","4.67633831","3.566E-5","0.21384253","0.0","35","8","20","false","C00074","16.375","8","0","0","0.88511443","false","0","C00074","411910","0.26508621"
"877","4.4452343","1.338E-4","0.22496002","0.33333333","35","6","21","false","ENO1","71.16666667","6","0","0","0.89233643","false","0","ENO1","3864102","0.38288288"
"879","4.4452343","1.338E-4","0.22496002","0.33333333","35","6","21","false","ENO2","71.16666667","6","0","0","0.89233643","false","0","ENO2","3864102","0.38288288"
"881","4.4452343","1.338E-4","0.22496002","0.33333333","35","6","21","false","ENO3","71.16666667","6","0","0","0.89233643","false","0","ENO3","3864102","0.38288288"
"883","4.4452343","1.338E-4","0.22496002","0.33333333","35","6","21","false","ENO4","71.16666667","6","0","0","0.89233643","false","0","ENO4","3864102","0.38288288"
"885","3.99332656","0.00700237","0.25041779","0.24064171","18","34","19","false","PCK1","74.26470588","34","0","0","0.90645854","false","0","PCK1","242604724","0.14022017"
"887","3.99622806","0.00597958","0.25023597","0.25378788","18","33","19","false","PCK2","76.36363636","33","0","0","0.90636787","false","0","PCK2","227275040","0.14522367"
"889","4.18627593","0.00445919","0.2388758","0.03463203","47","22","19","false","HK1","33.40909091","22","0","0","0.90042888","false","0","HK1","166186878","0.10437174"
"891","4.18627593","0.00445919","0.2388758","0.03463203","47","22","19","false","HK2","33.40909091","22","0","0","0.90042888","false","0","HK2","166186878","0.10437174"
"893","4.18627593","0.00445919","0.2388758","0.03463203","47","22","19","false","HK3","33.40909091","22","0","0","0.90042888","false","0","HK3","166186878","0.10437174"
"895","4.18627593","0.00445919","0.2388758","0.03463203","47","22","19","false","HKDC1","33.40909091","22","0","0","0.90042888","false","0","HKDC1","166186878","0.10437174"
"897","4.3563035","0.00352715","0.22955242","0.05833333","47","16","19","false","GCK","32.625","16","0","0","0.89511552","false","0","GCK","65231876","0.1350211"
"899","4.37269694","0.00446811","0.22869182","0.0","13","30","21","false","C00035","52.33333333","30","0","0","0.89460322","false","0","C00035","295396510","0.16142558"
"901","4.86319455","2.0327E-4","0.20562616","0.0","13","14","21","false","C00361","22.14285714","14","0","0","0.87927517","false","0","C00361","12282486","0.39892183"
"903","4.55331496","0.0044072","0.21962021","0.0","13","37","20","false","C00002","24.40540541","37","0","0","0.88895891","false","0","C00002","680454166","0.17731368"
"905","4.61294066","0.00222355","0.21678146","0.0","13","33","20","false","C00008","14.06060606","33","0","0","0.8870956","false","0","C00008","57970592","0.14674838"
"907","4.86638619","4.3505E-4","0.2054913","0.0","13","21","21","false","C00206","16.76190476","21","0","0","0.87917543","false","0","C00206","19046154","0.29739443"
"909","4.91803279","1.0917E-4","0.20333333","0.0","13","10","21","false","C00131","26.2","10","0","0","0.87756148","false","0","C00131","9737808","0.54782609"
"911","4.27230524","0.01123114","0.23406567","0.0","13","45","20","false","C00044","46.95555556","45","0","0","0.89774046","false","0","C00044","1070356592","0.12157554"
"913","4.89757725","1.9378E-4","0.20418259","0.0","13","11","21","false","C00286","24.90909091","11","0","0","0.87820071","false","0","C00286","11011562","0.44276094"
"915","4.56100392","1.8546E-4","0.21924998","0.0","18","9","20","false","HNF4A","23.0","9","0","0","0.88871863","false","0","HNF4A","679508","0.27160494"
"917","4.21006819","0.01085534","0.23752584","0.07076923","47","26","20","false","SREBF1","40.11538462","26","0","0","0.89968537","false","0","SREBF1","164567794","0.11977362"
"919","4.79849122","1.4447E-4","0.20839884","0.0","47","7","21","false","MLXIP","16.71428571","7","0","0","0.88129715","false","0","MLXIP","3184338","0.21526419"
"921","4.79849122","1.4447E-4","0.20839884","0.0","47","7","21","false","MLXIPL","16.71428571","7","0","0","0.88129715","false","0","MLXIPL","3184338","0.21526419"
"923","4.79849122","1.4447E-4","0.20839884","0.0","47","7","21","false","MLX","16.71428571","7","0","0","0.88129715","false","0","MLX","3184338","0.21526419"
"938","3.35586827","0.05512948","0.29798547","0.01828256","1","705","19","false","PRKACA","28.64397163","705","0","0","0.92637912","false","0","PRKACA","1319828760","0.01249675"
"940","3.29232555","0.07456875","0.30373667","0.01885937","1","749","19","false","PRKACB","30.64085447","749","0","0","0.92836483","false","0","PRKACB","1756437400","0.01249118"
"942","3.29232555","0.07456875","0.30373667","0.01885937","1","749","19","false","PRKACG","30.64085447","749","0","0","0.92836483","false","0","PRKACG","1756437400","0.01249118"
"946","5.31423183","4.3656E-4","0.18817395","0.0","127","9","22","false","C00631","5.11111111","9","0","0","0.86518026","false","0","C00631","12598174","0.34259259"
"951","4.56071377","6.9141E-4","0.21926392","0.0","127","6","21","false","PGAM4","38.16666667","6","0","0","0.88872769","false","0","PGAM4","12650872","0.20763501"
"953","4.56071377","6.9141E-4","0.21926392","0.0","127","6","21","false","PGAM2","38.16666667","6","0","0","0.88872769","false","0","PGAM2","12650872","0.20763501"
"955","6.30117511","5.6E-6","0.15870056","0.0","127","4","23","false","BPGM","7.25","4","0","0","0.83433828","false","0","BPGM","23410","0.44642857"
"957","5.47352386","1.3708E-4","0.18269766","0.0","127","4","22","false","MINPP1","12.5","4","0","0","0.86020238","false","0","MINPP1","3174880","0.31944444"
"959","6.1370956","5.041E-5","0.16294353","0.0","127","2","23","false","GLYCTK","8.0","2","0","0","0.83946576","false","0","GLYCTK","183120","0.5"
"977","5.37356739","0.00190704","0.18609611","0.0","127","7","22","false","C00197","4.71428571","7","0","0","0.86332602","false","0","C00197","33660266","0.41269841"
"979","5.36587843","3.7322E-4","0.18636278","0.0","127","8","22","false","C00236","5.0","8","0","0","0.8635663","false","0","C00236","15535706","0.4"
"981","5.52937763","8.415E-5","0.18085218","0.0","127","5","22","false","C01159","4.6","5","0","0","0.85845695","false","0","C01159","2884052","0.51428571"
"993","4.44944146","8.8777E-4","0.22474731","0.33333333","35","6","21","false","PGK1","70.83333333","6","0","0","0.89220495","false","0","PGK1","18407892","0.38108108"
"995","4.44944146","8.8777E-4","0.22474731","0.33333333","35","6","21","false","PGK2","70.83333333","6","0","0","0.89220495","false","0","PGK2","18407892","0.38108108"
"997","6.3425214","1.85E-6","0.157666","0.0","127","3","23","false","PGAM1","6.66666667","3","0","0","0.83304621","false","0","PGAM1","4086","0.62962963"
"999","6.37197157","0.00144991","0.1569373","0.0","228","2","23","false","PHGDH","4.5","2","0","0","0.83212589","false","0","PHGDH","21489670","0.5"
"1001","5.3660235","0.00104045","0.18635774","0.0","77","12","22","false","C00118","6.66666667","12","0","0","0.86356177","false","0","C00118","35574970","0.26984127"
"1002","4.44262295","0.00131308","0.22509225","0.23809524","35","7","21","false","GAPDH","61.85714286","7","0","0","0.89241803","false","0","GAPDH","19888988","0.31828275"
"1004","6.29522704","2.99E-6","0.15885051","0.0","127","2","23","false","GAPDHS","10.0","2","0","0","0.83452415","false","0","GAPDHS","20892","0.52941176"
"1006","6.35847962","1.27E-6","0.1572703","0.0","77","2","23","false","TPI1","10.5","2","0","0","0.83254751","false","0","TPI1","2456","0.63333333"
"1008","4.38851008","0.0018546","0.22786777","0.07575758","35","12","21","false","ALDOA","39.0","12","0","0","0.89410906","false","0","ALDOA","37073528","0.1879085"
"1010","4.38851008","0.0018546","0.22786777","0.07575758","35","12","21","false","ALDOB","39.0","12","0","0","0.89410906","false","0","ALDOB","37073528","0.1879085"
"1012","4.38851008","0.0018546","0.22786777","0.07575758","35","12","21","false","ALDOC","39.0","12","0","0","0.89410906","false","0","ALDOC","37073528","0.1879085"
"1014","6.28666763","2.992E-5","0.15906678","0.0","77","2","21","false","DERA","7.5","2","0","0","0.83479164","false","0","DERA","1063912","0.5"
"1016","5.72522849","7.9981E-4","0.17466552","0.0","77","7","21","false","TKT","10.28571429","7","0","0","0.85233661","false","0","TKT","47132684","0.22648084"
"1018","5.72522849","7.9981E-4","0.17466552","0.0","77","7","21","false","TKTL1","10.28571429","7","0","0","0.85233661","false","0","TKTL1","47132684","0.22648084"
"1020","5.72522849","7.9981E-4","0.17466552","0.0","77","7","21","false","TKTL2","10.28571429","7","0","0","0.85233661","false","0","TKTL2","47132684","0.22648084"
"1022","5.74989119","7.75E-5","0.17391633","0.0","77","5","21","false","TALDO1","11.0","5","0","0","0.8515659","false","0","TALDO1","6360276","0.33333333"
"1024","5.83272886","4.1535E-4","0.17144634","0.0","77","5","21","false","TKFC","7.6","5","0","0","0.84897722","false","0","TKFC","4237210","0.25384615"
"1031","5.44189758","5.8026E-4","0.18375943","0.0","266","3","22","false","APP","3.0","3","0","0","0.8611907","false","0","APP","3288434","0.33333333"
"1037","5.37559843","0.00199407","0.1860258","0.0","77","9","22","false","C00111","5.66666667","9","0","0","0.86326255","false","0","C00111","31385182","0.31111111"
"1043","6.37458291","8.702E-4","0.15687301","0.0","248","2","23","false","GNPAT","5.5","2","0","0","0.83204428","false","0","GNPAT","13185522","0.5"
"1045","6.15639054","6.42E-6","0.16243284","0.0","77","2","23","false","GPD1L","9.5","2","0","0","0.8388628","false","0","GPD1L","39544","0.56666667"
"1047","6.15639054","6.42E-6","0.16243284","0.0","77","2","23","false","GPD1","9.5","2","0","0","0.8388628","false","0","GPD1","39544","0.56666667"
"1049","6.15639054","6.42E-6","0.16243284","0.0","77","2","23","false","GPD2","9.5","2","0","0","0.8388628","false","0","GPD2","39544","0.56666667"
