"SUID","ALL-PATH-LIST","EdgeBetweenness","interaction","name","NPATHWAYS","PATHWAY","selected","shared interaction","shared name"
"259074","hsa00230","750.61096176","interaction","NT5C3A (interaction) C00559","1","hsa00230","false","interaction","NT5C3A (interaction) C00559"
"259073","hsa00230","1214.94578605","interaction","C00559 (interaction) NT5E","1","hsa00230","false","interaction","C00559 (interaction) NT5E"
"259072","hsa00230","750.61096176","interaction","NT5E (interaction) C00559","1","hsa00230","false","interaction","NT5E (interaction) C00559"
"259071","hsa00230","1214.94578605","interaction","C00559 (interaction) NT5C","1","hsa00230","false","interaction","C00559 (interaction) NT5C"
"259078","hsa00230","750.61096176","interaction","NT5C1A (interaction) C00559","1","hsa00230","false","interaction","NT5C1A (interaction) C00559"
"259077","hsa00230","1214.94578605","interaction","C00559 (interaction) NT5M","1","hsa00230","false","interaction","C00559 (interaction) NT5M"
"259076","hsa00230","750.61096176","interaction","NT5M (interaction) C00559","1","hsa00230","false","interaction","NT5M (interaction) C00559"
"259075","hsa00230","1214.94578605","interaction","C00559 (interaction) NT5C3A","1","hsa00230","false","interaction","C00559 (interaction) NT5C3A"
"259082","hsa00230","2330.64086586","interaction","ADA (interaction) C00559","1","hsa00230","false","interaction","ADA (interaction) C00559"
"259081","hsa00230","2159.04318495","interaction","C00559 (interaction) ADA","1","hsa00230","false","interaction","C00559 (interaction) ADA"
"259079","hsa00230","1214.94578605","interaction","C00559 (interaction) NT5C1A","1","hsa00230","false","interaction","C00559 (interaction) NT5C1A"
"259085","hsa00230","308.22186389","interaction","C05512 (interaction) ADA","1","hsa00230","false","interaction","C05512 (interaction) ADA"
"259084","hsa00230","2447.00226054","interaction","ADA (interaction) C05512","1","hsa00230","false","interaction","ADA (interaction) C05512"
"259089","hsa00230","4763.00252215","interaction","PNP (interaction) C00262","1","hsa00230","false","interaction","PNP (interaction) C00262"
"259087","hsa00230","2435.78039665","interaction","C05512 (interaction) PNP","1","hsa00230","false","interaction","C05512 (interaction) PNP"
"259094","hsa00230","23120.63210975","interaction","C00385 (interaction) PNP","1","hsa00230","false","interaction","C00385 (interaction) PNP"
"259093","hsa00230","4207.40012536","interaction","PNP (interaction) C00385","1","hsa00230","false","interaction","PNP (interaction) C00385"
"259092","hsa00230","591.6295863","interaction","PNP (interaction) C01762","1","hsa00230","false","interaction","PNP (interaction) C01762"
"259091","hsa00230","5314.11095871","interaction","C01762 (interaction) PNP","1","hsa00230","false","interaction","C01762 (interaction) PNP"
"259098","hsa00230","3730.97660971","interaction","C00130 (interaction) NT5C","1","hsa00230","false","interaction","C00130 (interaction) NT5C"
"259097","hsa00230","3730.97660971","interaction","C00130 (interaction) NT5C2","1","hsa00230","false","interaction","C00130 (interaction) NT5C2"
"259096","hsa00230","3730.97660971","interaction","C00130 (interaction) NT5C3B","1","hsa00230","false","interaction","C00130 (interaction) NT5C3B"
"259095","hsa00230","3730.97660971","interaction","C00130 (interaction) NT5C1BRDH14","1","hsa00230","false","interaction","C00130 (interaction) NT5C1BRDH14"
"259102","hsa00230","3730.97660971","interaction","C00130 (interaction) NT5C1A","1","hsa00230","false","interaction","C00130 (interaction) NT5C1A"
"259101","hsa00230","3730.97660971","interaction","C00130 (interaction) NT5M","1","hsa00230","false","interaction","C00130 (interaction) NT5M"
"259100","hsa00230","3730.97660971","interaction","C00130 (interaction) NT5C3A","1","hsa00230","false","interaction","C00130 (interaction) NT5C3A"
"259099","hsa00230","3730.97660971","interaction","C00130 (interaction) NT5E","1","hsa00230","false","interaction","C00130 (interaction) NT5E"
"259106","hsa00230","553.05965634","interaction","NT5C2 (interaction) C00294","1","hsa00230","false","interaction","NT5C2 (interaction) C00294"
"259105","hsa00230","553.05965634","interaction","NT5C3B (interaction) C00294","1","hsa00230","false","interaction","NT5C3B (interaction) C00294"
"259104","hsa00230","553.05965634","interaction","NT5C1BRDH14 (interaction) C00294","1","hsa00230","false","interaction","NT5C1BRDH14 (interaction) C00294"
"259110","hsa00230","553.05965634","interaction","NT5M (interaction) C00294","1","hsa00230","false","interaction","NT5M (interaction) C00294"
"259109","hsa00230","553.05965634","interaction","NT5C3A (interaction) C00294","1","hsa00230","false","interaction","NT5C3A (interaction) C00294"
"259108","hsa00230","553.05965634","interaction","NT5E (interaction) C00294","1","hsa00230","false","interaction","NT5E (interaction) C00294"
"259107","hsa00230","553.05965634","interaction","NT5C (interaction) C00294","1","hsa00230","false","interaction","NT5C (interaction) C00294"
"259113","hsa00230","253.31044768","interaction","ADA (interaction) C00294","1","hsa00230","false","interaction","ADA (interaction) C00294"
"259112","hsa00230","2266.68852525","interaction","C00212 (interaction) ADA","1","hsa00230","false","interaction","C00212 (interaction) ADA"
"259111","hsa00230","553.05965634","interaction","NT5C1A (interaction) C00294","1","hsa00230","false","interaction","NT5C1A (interaction) C00294"
"259118","hsa00230","4137.49505384","interaction","ENTPD8 (interaction) C00130","1","hsa00230","false","interaction","ENTPD8 (interaction) C00130"
"259117","hsa00230","199.76263645","interaction","C00104 (interaction) ENTPD3","1","hsa00230","false","interaction","C00104 (interaction) ENTPD3"
"259116","hsa00230","199.76263645","interaction","C00104 (interaction) ENTPD1","1","hsa00230","false","interaction","C00104 (interaction) ENTPD1"
"259115","hsa00230","199.76263645","interaction","C00104 (interaction) ENTPD8","1","hsa00230","false","interaction","C00104 (interaction) ENTPD8"
"259122","hsa00230","320.26938247","interaction","NME6 (interaction) C00104","1","hsa00230","false","interaction","NME6 (interaction) C00104"
"259121","hsa00230","229.42805951","interaction","C00104 (interaction) NME6","1","hsa00230","false","interaction","C00104 (interaction) NME6"
"259120","hsa00230","4137.49505384","interaction","ENTPD3 (interaction) C00130","1","hsa00230","false","interaction","ENTPD3 (interaction) C00130"
"259119","hsa00230","4137.49505384","interaction","ENTPD1 (interaction) C00130","1","hsa00230","false","interaction","ENTPD1 (interaction) C00130"
"259126","hsa00230","320.26938247","interaction","NME7 (interaction) C00104","1","hsa00230","false","interaction","NME7 (interaction) C00104"
"259125","hsa00230","229.42805951","interaction","C00104 (interaction) NME7","1","hsa00230","false","interaction","C00104 (interaction) NME7"
"259124","hsa00230","2540.97965717","interaction","AK9 (interaction) C00104","1","hsa00230","false","interaction","AK9 (interaction) C00104"
"259123","hsa00230","234.38236105","interaction","C00104 (interaction) AK9","1","hsa00230","false","interaction","C00104 (interaction) AK9"
"259130","hsa00230","320.26938247","interaction","NME2 (interaction) C00104","1","hsa00230","false","interaction","NME2 (interaction) C00104"
"259129","hsa00230","229.42805951","interaction","C00104 (interaction) NME2","1","hsa00230","false","interaction","C00104 (interaction) NME2"
"259128","hsa00230","320.26938247","interaction","NME1 (interaction) C00104","1","hsa00230","false","interaction","NME1 (interaction) C00104"
"259127","hsa00230","229.42805951","interaction","C00104 (interaction) NME1","1","hsa00230","false","interaction","C00104 (interaction) NME1"
"259134","hsa00230","320.26938247","interaction","NME4 (interaction) C00104","1","hsa00230","false","interaction","NME4 (interaction) C00104"
"259133","hsa00230","229.42805951","interaction","C00104 (interaction) NME4","1","hsa00230","false","interaction","C00104 (interaction) NME4"
"259132","hsa00230","320.26938247","interaction","NME3 (interaction) C00104","1","hsa00230","false","interaction","NME3 (interaction) C00104"
"259131","hsa00230","229.42805951","interaction","C00104 (interaction) NME3","1","hsa00230","false","interaction","C00104 (interaction) NME3"
"259138","hsa00230","178.98793516","interaction","NME6 (interaction) C00081","1","hsa00230","false","interaction","NME6 (interaction) C00081"
"259136","hsa00230","320.26938247","interaction","NME1NME2 (interaction) C00104","1","hsa00230","false","interaction","NME1NME2 (interaction) C00104"
"259135","hsa00230","229.42805951","interaction","C00104 (interaction) NME1NME2","1","hsa00230","false","interaction","C00104 (interaction) NME1NME2"
"259142","hsa00230","178.98793516","interaction","NME7 (interaction) C00081","1","hsa00230","false","interaction","NME7 (interaction) C00081"
"259141","hsa00230","329.60463207","interaction","C00081 (interaction) AK9","1","hsa00230","false","interaction","C00081 (interaction) AK9"
"259140","hsa00230","1602.14176244","interaction","AK9 (interaction) C00081","1","hsa00230","false","interaction","AK9 (interaction) C00081"
"259139","hsa00230","284.00268293","interaction","C00081 (interaction) NME6","1","hsa00230","false","interaction","C00081 (interaction) NME6"
"259146","hsa00230","178.98793516","interaction","NME2 (interaction) C00081","1","hsa00230","false","interaction","NME2 (interaction) C00081"
"259145","hsa00230","284.00268293","interaction","C00081 (interaction) NME1","1","hsa00230","false","interaction","C00081 (interaction) NME1"
"259144","hsa00230","178.98793516","interaction","NME1 (interaction) C00081","1","hsa00230","false","interaction","NME1 (interaction) C00081"
"259143","hsa00230","284.00268293","interaction","C00081 (interaction) NME7","1","hsa00230","false","interaction","C00081 (interaction) NME7"
"259150","hsa00230","178.98793516","interaction","NME4 (interaction) C00081","1","hsa00230","false","interaction","NME4 (interaction) C00081"
"259149","hsa00230","284.00268293","interaction","C00081 (interaction) NME3","1","hsa00230","false","interaction","C00081 (interaction) NME3"
"259148","hsa00230","178.98793516","interaction","NME3 (interaction) C00081","1","hsa00230","false","interaction","NME3 (interaction) C00081"
"259147","hsa00230","284.00268293","interaction","C00081 (interaction) NME2","1","hsa00230","false","interaction","C00081 (interaction) NME2"
"259154","hsa00230","185.72286327","interaction","ENTPD8 (interaction) C00081","1","hsa00230","false","interaction","ENTPD8 (interaction) C00081"
"259153","hsa00230","284.00268293","interaction","C00081 (interaction) NME1NME2","1","hsa00230","false","interaction","C00081 (interaction) NME1NME2"
"259152","hsa00230","178.98793516","interaction","NME1NME2 (interaction) C00081","1","hsa00230","false","interaction","NME1NME2 (interaction) C00081"
"259151","hsa00230","284.00268293","interaction","C00081 (interaction) NME4","1","hsa00230","false","interaction","C00081 (interaction) NME4"
"259156","hsa00230","185.72286327","interaction","ENTPD3 (interaction) C00081","1","hsa00230","false","interaction","ENTPD3 (interaction) C00081"
"259155","hsa00230","185.72286327","interaction","ENTPD1 (interaction) C00081","1","hsa00230","false","interaction","ENTPD1 (interaction) C00081"
"259162","hsa00230","3059.45278269","interaction","C00130 (interaction) IMPDH1","1","hsa00230","false","interaction","C00130 (interaction) IMPDH1"
"259160","hsa00230","6465.12903846","interaction","GMPR2 (interaction) C00130","1","hsa00230","false","interaction","GMPR2 (interaction) C00130"
"259159","hsa00230","6168.12903846","interaction","C00144 (interaction) GMPR2","1","hsa00230","false","interaction","C00144 (interaction) GMPR2"
"259166","hsa00230","3834.18944676","interaction","IMPDH1 (interaction) C00655","1","hsa00230","false","interaction","IMPDH1 (interaction) C00655"
"259164","hsa00230","3059.45278269","interaction","C00130 (interaction) IMPDH2","1","hsa00230","false","interaction","C00130 (interaction) IMPDH2"
"259170","hsa00230","5023.91876433","interaction","GMPS (interaction) C00144","1","hsa00230","false","interaction","GMPS (interaction) C00144"
"259169","hsa00230","2041.11039326","interaction","C00655 (interaction) GMPS","1","hsa00230","false","interaction","C00655 (interaction) GMPS"
"259167","hsa00230","3834.18944676","interaction","IMPDH2 (interaction) C00655","1","hsa00230","false","interaction","IMPDH2 (interaction) C00655"
"259174","hsa00230","624.23607378","interaction","ENTPD8 (interaction) C00144","1","hsa00230","false","interaction","ENTPD8 (interaction) C00144"
"259173","hsa00230","855.47397765","interaction","C00035 (interaction) ENTPD3","1","hsa00230","false","interaction","C00035 (interaction) ENTPD3"
"259172","hsa00230","855.47397765","interaction","C00035 (interaction) ENTPD1","1","hsa00230","false","interaction","C00035 (interaction) ENTPD1"
"259171","hsa00230","855.47397765","interaction","C00035 (interaction) ENTPD8","1","hsa00230","false","interaction","C00035 (interaction) ENTPD8"
"259178","hsa00230","1572.19925587","interaction","C00035 (interaction) CANT1","1","hsa00230","false","interaction","C00035 (interaction) CANT1"
"259176","hsa00230","624.23607378","interaction","ENTPD3 (interaction) C00144","1","hsa00230","false","interaction","ENTPD3 (interaction) C00144"
"259175","hsa00230","624.23607378","interaction","ENTPD1 (interaction) C00144","1","hsa00230","false","interaction","ENTPD1 (interaction) C00144"
"259182","hsa00230","1572.19925587","interaction","C00035 (interaction) ENTPD5","1","hsa00230","false","interaction","C00035 (interaction) ENTPD5"
"259180","hsa00230","1572.19925587","interaction","C00035 (interaction) ENTPD6","1","hsa00230","false","interaction","C00035 (interaction) ENTPD6"
"259186","hsa00230","782.59996034","interaction","ENTPD6 (interaction) C00144","1","hsa00230","false","interaction","ENTPD6 (interaction) C00144"
"259185","hsa00230","782.59996034","interaction","CANT1 (interaction) C00144","1","hsa00230","false","interaction","CANT1 (interaction) C00144"
"259184","hsa00230","1572.19925587","interaction","C00035 (interaction) ENTPD4","1","hsa00230","false","interaction","C00035 (interaction) ENTPD4"
"259190","hsa00230","5991.85119952","interaction","C00130 (interaction) HPRT1","1","hsa00230","false","interaction","C00130 (interaction) HPRT1"
"259188","hsa00230","782.59996034","interaction","ENTPD4 (interaction) C00144","1","hsa00230","false","interaction","ENTPD4 (interaction) C00144"
"259187","hsa00230","782.59996034","interaction","ENTPD5 (interaction) C00144","1","hsa00230","false","interaction","ENTPD5 (interaction) C00144"
"259194","hsa00230","4539.26622655","interaction","C00212 (interaction) PNP","1","hsa00230","false","interaction","C00212 (interaction) PNP"
"259193","hsa00230","4424.44002007","interaction","C00262 (interaction) HPRT1","1","hsa00230","false","interaction","C00262 (interaction) HPRT1"
"259192","hsa00230","2950.49516273","interaction","HPRT1 (interaction) C00262","1","hsa00230","false","interaction","HPRT1 (interaction) C00262"
"259191","hsa00230","35146.09203155","interaction","HPRT1 (interaction) C00130","1","hsa00230","false","interaction","HPRT1 (interaction) C00130"
"259198","hsa00230","2493.0","interaction","C00147 (interaction) PNP","1","hsa00230","false","interaction","C00147 (interaction) PNP"
"259197","hsa00230","2196.0","interaction","PNP (interaction) C00147","1","hsa00230","false","interaction","PNP (interaction) C00147"
"259195","hsa00230","4603.16867533","interaction","PNP (interaction) C00212","1","hsa00230","false","interaction","PNP (interaction) C00212"
"259202","hsa00230","1898.29632371","interaction","C00144 (interaction) NT5C3B","1","hsa00230","false","interaction","C00144 (interaction) NT5C3B"
"259201","hsa00230","1898.29632371","interaction","C00144 (interaction) NT5C1BRDH14","1","hsa00230","false","interaction","C00144 (interaction) NT5C1BRDH14"
"259200","hsa00230","50865.83192821","interaction","XDH (interaction) C00385","1","hsa00230","false","interaction","XDH (interaction) C00385"
"259199","hsa00230","2048.6540893","interaction","C00262 (interaction) XDH","1","hsa00230","false","interaction","C00262 (interaction) XDH"
"259206","hsa00230","1898.29632371","interaction","C00144 (interaction) NT5C3A","1","hsa00230","false","interaction","C00144 (interaction) NT5C3A"
"259205","hsa00230","1898.29632371","interaction","C00144 (interaction) NT5E","1","hsa00230","false","interaction","C00144 (interaction) NT5E"
"259204","hsa00230","1898.29632371","interaction","C00144 (interaction) NT5C","1","hsa00230","false","interaction","C00144 (interaction) NT5C"
"259203","hsa00230","1898.29632371","interaction","C00144 (interaction) NT5C2","1","hsa00230","false","interaction","C00144 (interaction) NT5C2"
"259210","hsa00230","553.18517155","interaction","NT5C1BRDH14 (interaction) C00387","1","hsa00230","false","interaction","NT5C1BRDH14 (interaction) C00387"
"259208","hsa00230","1898.29632371","interaction","C00144 (interaction) NT5C1A","1","hsa00230","false","interaction","C00144 (interaction) NT5C1A"
"259207","hsa00230","1898.29632371","interaction","C00144 (interaction) NT5M","1","hsa00230","false","interaction","C00144 (interaction) NT5M"
"259214","hsa00230","553.18517155","interaction","NT5E (interaction) C00387","1","hsa00230","false","interaction","NT5E (interaction) C00387"
"259213","hsa00230","553.18517155","interaction","NT5C (interaction) C00387","1","hsa00230","false","interaction","NT5C (interaction) C00387"
"259212","hsa00230","553.18517155","interaction","NT5C2 (interaction) C00387","1","hsa00230","false","interaction","NT5C2 (interaction) C00387"
"259211","hsa00230","553.18517155","interaction","NT5C3B (interaction) C00387","1","hsa00230","false","interaction","NT5C3B (interaction) C00387"
"259218","hsa00230","5565.11321925","interaction","C00294 (interaction) PNP","1","hsa00230","false","interaction","C00294 (interaction) PNP"
"259217","hsa00230","553.18517155","interaction","NT5C1A (interaction) C00387","1","hsa00230","false","interaction","NT5C1A (interaction) C00387"
"259216","hsa00230","553.18517155","interaction","NT5M (interaction) C00387","1","hsa00230","false","interaction","NT5M (interaction) C00387"
"259215","hsa00230","553.18517155","interaction","NT5C3A (interaction) C00387","1","hsa00230","false","interaction","NT5C3A (interaction) C00387"
"259222","hsa00230","2322.90792115","interaction","HPRT1 (interaction) C00385","1","hsa00230","false","interaction","HPRT1 (interaction) C00385"
"259221","hsa00230","35010.52044234","interaction","C00385 (interaction) HPRT1","1","hsa00230","false","interaction","C00385 (interaction) HPRT1"
"259220","hsa00230","1537.40357551","interaction","C00262 (interaction) PNP","1","hsa00230","false","interaction","C00262 (interaction) PNP"
"259219","hsa00230","590.32552087","interaction","PNP (interaction) C00294","1","hsa00230","false","interaction","PNP (interaction) C00294"
"259226","hsa00230","1368.0389889","interaction","C00655 (interaction) NT5C3B","1","hsa00230","false","interaction","C00655 (interaction) NT5C3B"
"259225","hsa00230","1368.0389889","interaction","C00655 (interaction) NT5C1BRDH14","1","hsa00230","false","interaction","C00655 (interaction) NT5C1BRDH14"
"259224","hsa00230","2747.6613283","interaction","C00655 (interaction) HPRT1","1","hsa00230","false","interaction","C00655 (interaction) HPRT1"
"259223","hsa00230","6381.82945152","interaction","HPRT1 (interaction) C00655","1","hsa00230","false","interaction","HPRT1 (interaction) C00655"
"259230","hsa00230","1368.0389889","interaction","C00655 (interaction) NT5C3A","1","hsa00230","false","interaction","C00655 (interaction) NT5C3A"
"259229","hsa00230","1368.0389889","interaction","C00655 (interaction) NT5E","1","hsa00230","false","interaction","C00655 (interaction) NT5E"
"259228","hsa00230","1368.0389889","interaction","C00655 (interaction) NT5C","1","hsa00230","false","interaction","C00655 (interaction) NT5C"
"259227","hsa00230","1368.0389889","interaction","C00655 (interaction) NT5C2","1","hsa00230","false","interaction","C00655 (interaction) NT5C2"
"259234","hsa00230","553.18517155","interaction","NT5C3B (interaction) C01762","1","hsa00230","false","interaction","NT5C3B (interaction) C01762"
"259233","hsa00230","553.18517155","interaction","NT5C1BRDH14 (interaction) C01762","1","hsa00230","false","interaction","NT5C1BRDH14 (interaction) C01762"
"259232","hsa00230","1368.0389889","interaction","C00655 (interaction) NT5C1A","1","hsa00230","false","interaction","C00655 (interaction) NT5C1A"
"259231","hsa00230","1368.0389889","interaction","C00655 (interaction) NT5M","1","hsa00230","false","interaction","C00655 (interaction) NT5M"
"259238","hsa00230","553.18517155","interaction","NT5C3A (interaction) C01762","1","hsa00230","false","interaction","NT5C3A (interaction) C01762"
"259237","hsa00230","553.18517155","interaction","NT5E (interaction) C01762","1","hsa00230","false","interaction","NT5E (interaction) C01762"
"259236","hsa00230","553.18517155","interaction","NT5C (interaction) C01762","1","hsa00230","false","interaction","NT5C (interaction) C01762"
"259235","hsa00230","553.18517155","interaction","NT5C2 (interaction) C01762","1","hsa00230","false","interaction","NT5C2 (interaction) C01762"
"259242","hsa00230","4426.74002007","interaction","C00242 (interaction) HPRT1","1","hsa00230","false","interaction","C00242 (interaction) HPRT1"
"259240","hsa00230","553.18517155","interaction","NT5C1A (interaction) C01762","1","hsa00230","false","interaction","NT5C1A (interaction) C01762"
"259239","hsa00230","553.18517155","interaction","NT5M (interaction) C01762","1","hsa00230","false","interaction","NT5M (interaction) C01762"
"259245","hsa00230","12721.78227496","interaction","C00144 (interaction) HPRT1","1","hsa00230","false","interaction","C00144 (interaction) HPRT1"
"259244","hsa00230","15710.408603","interaction","HPRT1 (interaction) C00144","1","hsa00230","false","interaction","HPRT1 (interaction) C00144"
"259243","hsa00230","3069.60627146","interaction","HPRT1 (interaction) C00242","1","hsa00230","false","interaction","HPRT1 (interaction) C00242"
"259250","hsa00230","760.41233788","interaction","C00035 (interaction) GUK1","1","hsa00230","false","interaction","C00035 (interaction) GUK1"
"259249","hsa00230","16708.52794859","interaction","GUK1 (interaction) C00035","1","hsa00230","false","interaction","GUK1 (interaction) C00035"
"259248","hsa00230","419.40589832","interaction","GUK1 (interaction) C00144","1","hsa00230","false","interaction","GUK1 (interaction) C00144"
"259247","hsa00230","22183.14604798","interaction","C00144 (interaction) GUK1","1","hsa00230","false","interaction","C00144 (interaction) GUK1"
"259254","hsa00230","4797.57065746","interaction","PNP (interaction) C00242","1","hsa00230","false","interaction","PNP (interaction) C00242"
"259253","hsa00230","6966.56197245","interaction","PNP (interaction) C00330","1","hsa00230","false","interaction","PNP (interaction) C00330"
"259252","hsa00230","3914.57424486","interaction","C00330 (interaction) PNP","1","hsa00230","false","interaction","C00330 (interaction) PNP"
"259258","hsa00230","2494.73333333","interaction","GDA (interaction) C00385","1","hsa00230","false","interaction","GDA (interaction) C00385"
"259257","hsa00230","2197.73333333","interaction","C00242 (interaction) GDA","1","hsa00230","false","interaction","C00242 (interaction) GDA"
"259255","hsa00230","1539.70357551","interaction","C00242 (interaction) PNP","1","hsa00230","false","interaction","C00242 (interaction) PNP"
"259262","hsa00230","2200.0","interaction","ALLC (interaction) C00499","1","hsa00230","false","interaction","ALLC (interaction) C00499"
"259261","hsa00230","3.0","interaction","C00499 (interaction) ALLC","1","hsa00230","false","interaction","C00499 (interaction) ALLC"
"259266","hsa00230","3.0","interaction","ALLC (interaction) C00086","1","hsa00230","false","interaction","ALLC (interaction) C00086"
"259265","hsa00230","3.0","interaction","C00603 (interaction) ALLC","1","hsa00230","false","interaction","C00603 (interaction) ALLC"
"259264","hsa00230","2200.0","interaction","ALLC (interaction) C00603","1","hsa00230","false","interaction","ALLC (interaction) C00603"
"259270","hsa00230","7473.0","interaction","C01228 (interaction) HDDC3","1","hsa00230","false","interaction","C01228 (interaction) HDDC3"
"259267","hsa00230","6594.0","interaction","C00086 (interaction) ALLC","1","hsa00230","false","interaction","C00086 (interaction) ALLC"
"259273","hsa00230","8772.0","interaction","C00035 (interaction) HDDC3","1","hsa00230","false","interaction","C00035 (interaction) HDDC3"
"259272","hsa00230","9960.0","interaction","HDDC3 (interaction) C00035","1","hsa00230","false","interaction","HDDC3 (interaction) C00035"
"259271","hsa00230","6582.0","interaction","HDDC3 (interaction) C01228","1","hsa00230","false","interaction","HDDC3 (interaction) C01228"
"259278","hsa00230","4984.0","interaction","PRUNE1 (interaction) C01228","1","hsa00230","false","interaction","PRUNE1 (interaction) C01228"
"259277","hsa00230","2196.0","interaction","PRUNE1 (interaction) C04494","1","hsa00230","false","interaction","PRUNE1 (interaction) C04494"
"259276","hsa00230","2493.0","interaction","C04494 (interaction) PRUNE1","1","hsa00230","false","interaction","C04494 (interaction) PRUNE1"
"259282","hsa00230","581.28747249","interaction","C00044 (interaction) ENTPD1","1","hsa00230","false","interaction","C00044 (interaction) ENTPD1"
"259281","hsa00230","581.28747249","interaction","C00044 (interaction) ENTPD8","1","hsa00230","false","interaction","C00044 (interaction) ENTPD8"
"259279","hsa00230","4390.0","interaction","C01228 (interaction) PRUNE1","1","hsa00230","false","interaction","C01228 (interaction) PRUNE1"
"259286","hsa00230","956.75545848","interaction","ENTPD3 (interaction) C00035","1","hsa00230","false","interaction","ENTPD3 (interaction) C00035"
"259285","hsa00230","956.75545848","interaction","ENTPD1 (interaction) C00035","1","hsa00230","false","interaction","ENTPD1 (interaction) C00035"
"259284","hsa00230","956.75545848","interaction","ENTPD8 (interaction) C00035","1","hsa00230","false","interaction","ENTPD8 (interaction) C00035"
"259283","hsa00230","581.28747249","interaction","C00044 (interaction) ENTPD3","1","hsa00230","false","interaction","C00044 (interaction) ENTPD3"
"259290","hsa00230","5724.92533441","interaction","AK9 (interaction) C00035","1","hsa00230","false","interaction","AK9 (interaction) C00035"
"259289","hsa00230","1013.06579859","interaction","C00035 (interaction) AK9","1","hsa00230","false","interaction","C00035 (interaction) AK9"
"259288","hsa00230","995.7748925","interaction","NME6 (interaction) C00035","1","hsa00230","false","interaction","NME6 (interaction) C00035"
"259287","hsa00230","1026.11365252","interaction","C00035 (interaction) NME6","1","hsa00230","false","interaction","C00035 (interaction) NME6"
"259294","hsa00230","995.7748925","interaction","NME1 (interaction) C00035","1","hsa00230","false","interaction","NME1 (interaction) C00035"
"259293","hsa00230","1026.11365252","interaction","C00035 (interaction) NME1","1","hsa00230","false","interaction","C00035 (interaction) NME1"
"259292","hsa00230","995.7748925","interaction","NME7 (interaction) C00035","1","hsa00230","false","interaction","NME7 (interaction) C00035"
"259291","hsa00230","1026.11365252","interaction","C00035 (interaction) NME7","1","hsa00230","false","interaction","C00035 (interaction) NME7"
"259298","hsa00230","995.7748925","interaction","NME3 (interaction) C00035","1","hsa00230","false","interaction","NME3 (interaction) C00035"
"259297","hsa00230","1026.11365252","interaction","C00035 (interaction) NME3","1","hsa00230","false","interaction","C00035 (interaction) NME3"
"259296","hsa00230","995.7748925","interaction","NME2 (interaction) C00035","1","hsa00230","false","interaction","NME2 (interaction) C00035"
"259295","hsa00230","1026.11365252","interaction","C00035 (interaction) NME2","1","hsa00230","false","interaction","C00035 (interaction) NME2"
"259302","hsa00230","995.7748925","interaction","NME1NME2 (interaction) C00035","1","hsa00230","false","interaction","NME1NME2 (interaction) C00035"
"259301","hsa00230","1026.11365252","interaction","C00035 (interaction) NME1NME2","1","hsa00230","false","interaction","C00035 (interaction) NME1NME2"
"259300","hsa00230","995.7748925","interaction","NME4 (interaction) C00035","1","hsa00230","false","interaction","NME4 (interaction) C00035"
"259299","hsa00230","1026.11365252","interaction","C00035 (interaction) NME4","1","hsa00230","false","interaction","C00035 (interaction) NME4"
"259306","hsa00230","333.10361632","interaction","C00044 (interaction) AK9","1","hsa00230","false","interaction","C00044 (interaction) AK9"
"259305","hsa00230","60203.94668798","interaction","AK9 (interaction) C00044","1","hsa00230","false","interaction","AK9 (interaction) C00044"
"259304","hsa00230","328.54507484","interaction","C00044 (interaction) NME6","1","hsa00230","false","interaction","C00044 (interaction) NME6"
"259303","hsa00230","6486.60468734","interaction","NME6 (interaction) C00044","1","hsa00230","false","interaction","NME6 (interaction) C00044"
"259310","hsa00230","328.54507484","interaction","C00044 (interaction) NME1","1","hsa00230","false","interaction","C00044 (interaction) NME1"
"259309","hsa00230","6486.60468734","interaction","NME1 (interaction) C00044","1","hsa00230","false","interaction","NME1 (interaction) C00044"
"259308","hsa00230","328.54507484","interaction","C00044 (interaction) NME7","1","hsa00230","false","interaction","C00044 (interaction) NME7"
"259307","hsa00230","6486.60468734","interaction","NME7 (interaction) C00044","1","hsa00230","false","interaction","NME7 (interaction) C00044"
"259314","hsa00230","328.54507484","interaction","C00044 (interaction) NME3","1","hsa00230","false","interaction","C00044 (interaction) NME3"
"259313","hsa00230","6486.60468734","interaction","NME3 (interaction) C00044","1","hsa00230","false","interaction","NME3 (interaction) C00044"
"259312","hsa00230","328.54507484","interaction","C00044 (interaction) NME2","1","hsa00230","false","interaction","C00044 (interaction) NME2"
"259311","hsa00230","6486.60468734","interaction","NME2 (interaction) C00044","1","hsa00230","false","interaction","NME2 (interaction) C00044"
"259318","hsa00230","328.54507484","interaction","C00044 (interaction) NME1NME2","1","hsa00230","false","interaction","C00044 (interaction) NME1NME2"
"259317","hsa00230","6486.60468734","interaction","NME1NME2 (interaction) C00044","1","hsa00230","false","interaction","NME1NME2 (interaction) C00044"
"259316","hsa00230","328.54507484","interaction","C00044 (interaction) NME4","1","hsa00230","false","interaction","C00044 (interaction) NME4"
"259315","hsa00230","6486.60468734","interaction","NME4 (interaction) C00044","1","hsa00230","false","interaction","NME4 (interaction) C00044"
"259322","hsa00230","12849.31350579","interaction","GUK1 (interaction) C00361","1","hsa00230","false","interaction","GUK1 (interaction) C00361"
"259321","hsa00230","237.69607019","interaction","GUK1 (interaction) C00362","1","hsa00230","false","interaction","GUK1 (interaction) C00362"
