"SUID","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"207308","4.80283611","4.0E-8","0.20821031","0.0","2","11","false","DNM1","4.0","2","0","0","0.72836885","false","0","DNM1","2","1.0"
"182732","3.99863649","3.2378E-4","0.25008525","0.28205128","13","10","false","SMAD7","26.46153846","13","0","0","0.78581168","false","0","SMAD7","379760","0.16346154"
"207314","4.47395691","0.0","0.22351579","0.0","1","11","false","ARHGEF26","18.0","1","0","0","0.75186022","false","0","ARHGEF26","0","0.0"
"182737","4.23016089","6.7E-7","0.23639763","0.0","2","10","false","PSME2","37.0","2","0","0","0.76927422","false","0","PSME2","740","0.54545455"
"182735","4.23016089","6.7E-7","0.23639763","0.0","2","10","false","PSME1","37.0","2","0","0","0.76927422","false","0","PSME1","740","0.54545455"
"199134","4.66184892","0.00814984","0.21450717","0.47222222","9","10","false","CDC6","16.88888889","9","0","0","0.73843936","false","0","CDC6","265037702","0.24126984"
"207325","6.39487319","0.0","0.15637527","0.0","1","13","false","C5AR1","5.0","1","0","0","0.61465191","false","0","C5AR1","0","0.0"
"182747","4.41423507","1.3398E-4","0.22653982","0.1","5","10","false","LTA","8.4","5","0","0","0.75612607","false","0","LTA","325264","0.26"
"182753","4.42050723","0.0","0.22621838","0.0","1","10","false","BAG4","23.0","1","0","0","0.75567806","false","0","BAG4","0","0.0"
"199138","4.08399236","1.49E-6","0.24485844","0.66666667","3","10","false","SPDYE18","52.66666667","3","0","0","0.77971483","false","0","SPDYE18","5742","0.47878788"
"182751","4.41996182","5.454E-4","0.2262463","0.0","2","10","false","NSMAF","12.0","2","0","0","0.75571701","false","0","NSMAF","504388","0.5"
"199136","4.08399236","1.49E-6","0.24485844","0.66666667","3","10","false","SPDYE2B","52.66666667","3","0","0","0.77971483","false","0","SPDYE2B","5742","0.47878788"
"199142","4.08399236","1.49E-6","0.24485844","0.66666667","3","10","false","SPDYE16","52.66666667","3","0","0","0.77971483","false","0","SPDYE16","5742","0.47878788"
"199140","4.08399236","1.49E-6","0.24485844","0.66666667","3","10","false","SPDYE11","52.66666667","3","0","0","0.77971483","false","0","SPDYE11","5742","0.47878788"
"199146","4.08399236","1.49E-6","0.24485844","0.66666667","3","10","false","SPDYA","52.66666667","3","0","0","0.77971483","false","0","SPDYA","5742","0.47878788"
"199144","4.08399236","1.49E-6","0.24485844","0.66666667","3","10","false","SPDYE17","52.66666667","3","0","0","0.77971483","false","0","SPDYE17","5742","0.47878788"
"199150","4.08399236","1.49E-6","0.24485844","0.66666667","3","10","false","SPDYC","52.66666667","3","0","0","0.77971483","false","0","SPDYC","5742","0.47878788"
"182763","4.44477775","0.00418464","0.22498313","0.0952381","15","11","false","PYCARD","6.0","15","0","0","0.75394445","false","0","PYCARD","16615978","0.1177305"
"199148","4.08399236","1.49E-6","0.24485844","0.66666667","3","10","false","SPDYE1","52.66666667","3","0","0","0.77971483","false","0","SPDYE1","5742","0.47878788"
"199154","4.08399236","1.49E-6","0.24485844","0.66666667","3","10","false","SPDYE3","52.66666667","3","0","0","0.77971483","false","0","SPDYE3","5742","0.47878788"
"199152","4.08399236","1.49E-6","0.24485844","0.66666667","3","10","false","SPDYE4","52.66666667","3","0","0","0.77971483","false","0","SPDYE4","5742","0.47878788"
"207343","4.99918189","0.0","0.20003273","0.0","1","11","false","PML","11.0","1","0","0","0.71434415","false","0","PML","0","0.0"
"199158","4.08399236","1.49E-6","0.24485844","0.66666667","3","10","false","SPDYE5","52.66666667","3","0","0","0.77971483","false","0","SPDYE5","5742","0.47878788"
"190965","3.74420507","4.48E-5","0.26707939","0.0","6","9","false","CSNK2A2","43.33333333","6","0","0","0.80398535","false","0","CSNK2A2","214712","0.32816537"
"190963","3.63976002","0.00893137","0.27474339","0.1025641","13","9","false","CSNK2A1","26.53846154","13","0","0","0.81144571","false","0","CSNK2A1","13674552","0.1319797"
"199156","4.08399236","1.49E-6","0.24485844","0.66666667","3","10","false","SPDYE2","52.66666667","3","0","0","0.77971483","false","0","SPDYE2","5742","0.47878788"
"199162","4.66675757","0.00326872","0.21428154","0.07142857","8","10","false","MYBL2","11.25","8","0","0","0.73808875","false","0","MYBL2","17677602","0.18008475"
"182777","4.4286883","6.2E-7","0.22580049","0.33333333","3","10","false","IL1RN","16.33333333","3","0","0","0.75509369","false","0","IL1RN","248","0.55172414"
"207353","5.63321516","6.047E-5","0.17751852","0.0","2","11","false","SRSF8","9.5","2","0","0","0.66905606","false","0","SRSF8","354636","0.94444444"
"190967","3.74420507","4.48E-5","0.26707939","0.0","6","9","false","CSNK2B","43.33333333","6","0","0","0.80398535","false","0","CSNK2B","214712","0.32816537"
"199160","4.08399236","1.49E-6","0.24485844","0.66666667","3","10","false","SPDYE6","52.66666667","3","0","0","0.77971483","false","0","SPDYE6","5742","0.47878788"
"207352","6.62857922","2.68E-6","0.15086189","0.0","9","12","false","SRPK1","2.0","9","0","0","0.59795863","false","0","SRPK1","72","1.0"
"190974","3.6814835","7.6515E-4","0.27162963","0.16842105","20","9","false","BTRC","21.6","20","0","0","0.80846546","false","0","BTRC","1877036","0.11230366"
"207357","5.63321516","6.047E-5","0.17751852","0.0","2","11","false","SRSF2","9.5","2","0","0","0.66905606","false","0","SRSF2","354636","0.94444444"
"190972","3.6814835","7.6515E-4","0.27162963","0.16842105","20","9","false","FBXW11","21.6","20","0","0","0.80846546","false","0","FBXW11","1877036","0.11230366"
"207355","5.63321516","6.047E-5","0.17751852","0.0","2","11","false","SRSF1","9.5","2","0","0","0.66905606","false","0","SRSF1","354636","0.94444444"
"182785","4.55658576","0.0","0.21946257","1.0","2","10","false","IL1RL1","11.5","2","0","0","0.74595816","false","0","IL1RL1","0","0.54761905"
"207361","5.63321516","6.047E-5","0.17751852","0.0","2","11","false","SRSF4","9.5","2","0","0","0.66905606","false","0","SRSF4","354636","0.94444444"
"182783","4.560949","7.4E-7","0.21925262","0.33333333","6","10","false","IL1RL2","5.0","6","0","0","0.7456465","false","0","IL1RL2","20","0.25"
"207359","5.63321516","6.047E-5","0.17751852","0.0","2","11","false","SRSF3","9.5","2","0","0","0.66905606","false","0","SRSF3","354636","0.94444444"
"182790","4.56203981","0.0","0.21920019","1.0","2","10","false","IL36A","13.0","2","0","0","0.74556858","false","0","IL36A","0","0.65"
"207365","5.63321516","6.047E-5","0.17751852","0.0","2","11","false","SRSF6","9.5","2","0","0","0.66905606","false","0","SRSF6","354636","0.94444444"
"207363","5.63321516","6.047E-5","0.17751852","0.0","2","11","false","SRSF5","9.5","2","0","0","0.66905606","false","0","SRSF5","354636","0.94444444"
"182788","4.56203981","0.0","0.21920019","1.0","2","10","false","IL36RN","13.0","2","0","0","0.74556858","false","0","IL36RN","0","0.65"
"207369","5.63321516","6.047E-5","0.17751852","0.0","2","11","false","SRSF9","9.5","2","0","0","0.66905606","false","0","SRSF9","354636","0.94444444"
"182794","4.56203981","0.0","0.21920019","1.0","2","10","false","IL36G","13.0","2","0","0","0.74556858","false","0","IL36G","0","0.65"
"207367","5.63321516","6.047E-5","0.17751852","0.0","2","11","false","SRSF7","9.5","2","0","0","0.66905606","false","0","SRSF7","354636","0.94444444"
"182792","4.56203981","0.0","0.21920019","1.0","2","10","false","IL36B","13.0","2","0","0","0.74556858","false","0","IL36B","0","0.65"
"182798","4.47477502","1.84E-5","0.22347492","0.33333333","3","10","false","IL33","12.0","3","0","0","0.75180178","false","0","IL33","68532","0.37634409"
"182796","4.56203981","0.0","0.21920019","1.0","2","10","false","IL1F10","13.0","2","0","0","0.74556858","false","0","IL1F10","0","0.65"
"190994","3.98145623","0.0","0.25116438","0.0","1","9","false","CHD8","75.0","1","0","0","0.78703884","false","0","CHD8","0","0.0"
"190992","3.98145623","0.0","0.25116438","0.0","1","9","false","CTNNBIP1","75.0","1","0","0","0.78703884","false","0","CTNNBIP1","0","0.0"
"182806","4.13471503","7.4104E-4","0.24185464","0.4","6","11","false","NLRC4","16.16666667","6","0","0","0.77609178","false","0","NLRC4","1586110","0.20779221"
"199187","4.51431688","6.2E-7","0.22151746","0.82142857","8","9","false","NPAS2","16.5","8","0","0","0.74897737","false","0","NPAS2","2210","0.34375"
"190996","3.94109626","6.0E-8","0.25373651","0.4","5","9","false","RUVBL1","27.8","5","0","0","0.7899217","false","0","RUVBL1","12","0.31954023"
"182809","3.84237797","9.9992E-4","0.2602555","0.21578947","20","10","false","TGFBR1","22.65","20","0","0","0.796973","false","0","TGFBR1","2273420","0.11868421"
"207386","4.91382602","1.682E-5","0.20350741","0.66666667","3","10","false","DDX5","7.0","3","0","0","0.720441","false","0","DDX5","34280","0.41176471"
"191002","3.97300245","1.0E-8","0.25169881","0.66666667","3","9","false","CSNK1A1L","33.0","3","0","0","0.78764268","false","0","CSNK1A1L","2","0.4125"
"182808","3.85383147","0.00176223","0.25948203","0.02857143","21","10","false","TGFB1","11.95238095","21","0","0","0.7961549","false","0","TGFB1","6258342","0.11032532"
"191006","3.90728116","1.105E-5","0.25593244","0.66666667","4","9","false","TBL1X","33.0","4","0","0","0.79233706","false","0","TBL1X","34652","0.32038835"
"182811","3.62967003","0.0014792","0.27550714","0.2047619","21","10","false","TGFBR2","31.14285714","21","0","0","0.81216643","false","0","TGFBR2","2108292","0.12620983"
"174619","3.5497682","0.00809051","0.28170853","0.02105263","20","9","false","LAMTOR3","28.4","20","0","0","0.8178737","false","0","LAMTOR3","15209414","0.11948052"
"191004","3.97300245","1.0E-8","0.25169881","0.66666667","3","9","false","CSNK1A1","33.0","3","0","0","0.78764268","false","0","CSNK1A1","2","0.4125"
"207387","4.91382602","1.682E-5","0.20350741","0.66666667","3","10","false","DROSHA","7.0","3","0","0","0.720441","false","0","DROSHA","34280","0.41176471"
"182817","4.61112626","1.5371E-4","0.21686676","0.22222222","9","11","false","INHBB","20.22222222","9","0","0","0.74206241","false","0","INHBB","2852676","0.32962963"
"207393","5.17098446","0.0","0.19338677","0.0","1","12","false","PDCD4","14.0","1","0","0","0.70207254","false","0","PDCD4","0","0.0"
"191010","3.90728116","1.105E-5","0.25593244","0.66666667","4","9","false","TBL1Y","33.0","4","0","0","0.79233706","false","0","TBL1Y","34652","0.32038835"
"182815","4.61112626","1.5371E-4","0.21686676","0.22222222","9","11","false","INHBA","20.22222222","9","0","0","0.74206241","false","0","INHBA","2852676","0.32962963"
"174624","3.25824925","0.00372521","0.30691329","0.20833333","49","8","false","MAP3K7","61.12244898","49","0","0","0.83869648","false","0","MAP3K7","22578750","0.10804747"
"191008","3.90728116","1.105E-5","0.25593244","0.66666667","4","9","false","TBL1XR1","33.0","4","0","0","0.79233706","false","0","TBL1XR1","34652","0.32038835"
"207398","5.17098446","0.0","0.19338677","0.0","1","12","false","HNRNPK","14.0","1","0","0","0.70207254","false","0","HNRNPK","0","0.0"
"182821","4.61112626","1.5371E-4","0.21686676","0.22222222","9","11","false","INHBC","20.22222222","9","0","0","0.74206241","false","0","INHBC","2852676","0.32962963"
"207396","5.17098446","0.0","0.19338677","0.0","1","12","false","SPRY2","14.0","1","0","0","0.70207254","false","0","SPRY2","0","0.0"
"182825","4.48950095","1.1942E-4","0.22274191","0.0","4","10","false","LTBP1","25.75","4","0","0","0.75074993","false","0","LTBP1","251186","0.41949153"
"207402","5.17098446","0.0","0.19338677","0.0","1","12","false","RECK","14.0","1","0","0","0.70207254","false","0","RECK","0","0.0"
"191017","3.93018816","3.91E-6","0.25444074","0.0","2","9","false","PTPRM","45.0","2","0","0","0.79070085","false","0","PTPRM","18480","0.54320988"
"199209","4.54649577","0.0","0.21994962","0.0","1","11","false","MIR26A2","24.0","1","0","0","0.74667887","false","0","MIR26A2","0","0.0"
"207400","5.17098446","0.0","0.19338677","0.0","1","12","false","TP63","14.0","1","0","0","0.70207254","false","0","TP63","0","0.0"
"182823","4.61112626","1.5371E-4","0.21686676","0.22222222","9","11","false","INHBE","20.22222222","9","0","0","0.74206241","false","0","INHBE","2852676","0.32962963"
"199207","4.54649577","0.0","0.21994962","0.0","1","11","false","MIR26A1","24.0","1","0","0","0.74667887","false","0","MIR26A1","0","0.0"
"207406","4.40359967","5.454E-4","0.22708695","0.0","2","11","false","HOXD10","6.0","2","0","0","0.75688574","false","0","HOXD10","593172","0.5"
"182830","4.82328879","4.78E-6","0.20732742","0.0","4","11","false","LEFTY2","19.0","4","0","0","0.72690794","false","0","LEFTY2","20170","0.66666667"
"199213","4.54649577","0.0","0.21994962","0.0","1","11","false","MIR214","24.0","1","0","0","0.74667887","false","0","MIR214","0","0.0"
"191022","3.98145623","0.0","0.25116438","0.0","1","9","false","ACP1","75.0","1","0","0","0.78703884","false","0","ACP1","0","0.0"
"174638","3.70166349","0.0043934","0.27014881","0.01818182","11","10","false","PRNP","19.63636364","11","0","0","0.80702404","false","0","PRNP","8704242","0.11616162"
"207404","5.17098446","0.0","0.19338677","0.0","1","12","false","SERPINB5","14.0","1","0","0","0.70207254","false","0","SERPINB5","0","0.0"
"182828","4.82328879","4.78E-6","0.20732742","0.0","4","11","false","LEFTY1","19.0","4","0","0","0.72690794","false","0","LEFTY1","20170","0.66666667"
"199211","4.54649577","0.0","0.21994962","0.0","1","11","false","MIR26B","24.0","1","0","0","0.74667887","false","0","MIR26B","0","0.0"
"191020","3.92991546","4.745E-5","0.2544584","0.33333333","3","9","false","FER","31.0","3","0","0","0.79072032","false","0","FER","43846","0.37398374"
"182834","4.66184892","0.00128106","0.21450717","0.0","5","11","false","FOXP3","16.0","5","0","0","0.73843936","false","0","FOXP3","2956622","0.42857143"
"207408","5.40332697","0.0","0.18507116","0.0","1","12","false","MIR10B","2.0","1","0","0","0.68547664","false","0","MIR10B","0","0.0"
"199215","5.41968912","0.0","0.18451243","0.0","1","11","false","SMPD2","2.0","1","0","0","0.68430792","false","0","SMPD2","0","0.0"
"191024","3.98145623","0.0","0.25116438","0.0","1","9","false","PTPRB","75.0","1","0","0","0.78703884","false","0","PTPRB","0","0.0"
"182832","4.84510499","8.0E-8","0.20639388","0.0","3","11","false","FMOD","22.0","3","0","0","0.72534964","false","0","FMOD","30","0.91304348"
"207414","4.48650123","3.52E-6","0.22289083","0.0","11","10","false","HMGA2","10.63636364","11","0","0","0.7509642","false","0","HMGA2","7870","0.74125874"
"182838","3.87155713","1.6987E-4","0.25829401","0.11111111","9","10","false","CD209","23.66666667","9","0","0","0.79488878","false","0","CD209","391050","0.16353678"
"191030","3.98091083","5.454E-4","0.25119879","0.0","2","9","false","TCF3","38.0","2","0","0","0.7870778","false","0","TCF3","614634","0.5"
"207412","5.12517044","0.0","0.19511546","0.0","1","11","false","BMF","8.0","1","0","0","0.70534497","false","0","BMF","0","0.0"
"182836","3.87155713","1.6987E-4","0.25829401","0.11111111","9","10","false","CLEC4M","23.66666667","9","0","0","0.79488878","false","0","CLEC4M","391050","0.16353678"
"191028","3.9667303","5.0E-8","0.2520968","0.8","5","9","false","HNF1A","26.0","5","0","0","0.78809069","false","0","HNF1A","10","0.30232558"
"207418","4.62694301","6.1E-7","0.21612542","0.0","10","11","false","IGF2BP1","11.0","10","0","0","0.74093264","false","0","IGF2BP1","90","1.0"
"182842","4.54485956","1.54E-5","0.2200288","0.0","4","10","false","MRC1","29.75","4","0","0","0.74679575","false","0","MRC1","12708","0.41071429"
"207416","4.62394328","2.777E-5","0.21626563","0.0","11","11","false","MIR107","10.45454545","11","0","0","0.74114691","false","0","MIR107","134430","0.67532468"
"191032","3.79356422","3.389E-5","0.26360434","0.0","3","9","false","ARHGAP10","87.66666667","3","0","0","0.8004597","false","0","ARHGAP10","164022","0.53830228"
"182840","4.54485956","1.54E-5","0.2200288","0.0","4","10","false","PLA2R1","29.75","4","0","0","0.74679575","false","0","PLA2R1","12708","0.41071429"
"199229","4.36869376","4.9E-7","0.22890137","0.66666667","3","10","false","SH2D1A","15.0","3","0","0","0.75937902","false","0","SH2D1A","20","0.36585366"
"191038","3.84319607","4.711E-5","0.2602001","0.35968379","23","10","false","TLN2","72.73913043","23","0","0","0.79691457","false","0","TLN2","161302","0.42963725"
"207420","4.62694301","6.1E-7","0.21612542","0.0","10","11","false","TRIM71","11.0","10","0","0","0.74093264","false","0","TRIM71","90","1.0"
"182844","4.54485956","1.54E-5","0.2200288","0.0","4","10","false","MRC2","29.75","4","0","0","0.74679575","false","0","MRC2","12708","0.41071429"
"191036","3.84319607","4.711E-5","0.2602001","0.35968379","23","10","false","TLN1","72.73913043","23","0","0","0.79691457","false","0","TLN1","161302","0.42963725"
"199234","4.35614944","2.525E-5","0.22956054","0.33333333","3","10","false","SLAMF1","14.0","3","0","0","0.76027504","false","0","SLAMF1","13996","0.35964912"
"182849","3.85301336","0.00182219","0.25953712","0.03030303","22","10","false","TGFB3","11.68181818","22","0","0","0.79621333","false","0","TGFB3","6333214","0.1059135"
"191042","4.08699209","9.77E-6","0.24467872","0.26666667","6","10","false","PFN4","39.66666667","6","0","0","0.77950056","false","0","PFN4","16868","0.36760125"
"182847","3.84728661","0.00249189","0.25992345","0.02371542","23","10","false","TGFB2","11.08695652","23","0","0","0.79662238","false","0","TGFB2","6955144","0.09962009"
"191040","4.08699209","9.77E-6","0.24467872","0.26666667","6","10","false","PFN3","39.66666667","6","0","0","0.77950056","false","0","PFN3","16868","0.36760125"
"191046","4.08699209","9.77E-6","0.24467872","0.26666667","6","10","false","PFN2","39.66666667","6","0","0","0.77950056","false","0","PFN2","16868","0.36760125"
"182854","3.92773384","0.00284451","0.25459974","0.15873016","36","10","false","ACVR2B","19.66666667","36","0","0","0.79087615","false","0","ACVR2B","18818676","0.11270754"
"182852","3.92664303","0.00268737","0.25467046","0.14366999","38","10","false","ACVR2A","18.89473684","38","0","0","0.79095407","false","0","ACVR2A","18187680","0.10660125"
"191044","4.08699209","9.77E-6","0.24467872","0.26666667","6","10","false","PFN1","39.66666667","6","0","0","0.77950056","false","0","PFN1","16868","0.36760125"
"191049","4.10362694","3.01E-6","0.24368687","0.0","3","10","false","EVL","66.33333333","3","0","0","0.77831236","false","0","EVL","10210","0.67353952"
"182858","4.64221434","3.1E-7","0.21541444","0.66666667","3","11","false","MSTN","24.33333333","3","0","0","0.73984183","false","0","MSTN","268","0.45061728"
"182856","4.64112353","3.4E-7","0.21546507","0.66666667","4","11","false","GDF11","27.75","4","0","0","0.73991975","false","0","GDF11","284","0.48684211"
"199245","4.03190619","0.00339058","0.24802164","0.44444444","10","10","false","REC8","43.8","10","0","0","0.78343527","false","0","REC8","17603412","0.56753247"
"174667","3.54267794","0.00266809","0.28227234","0.25","8","10","false","BCL2L11","65.875","8","0","0","0.81838015","false","0","BCL2L11","4913848","0.2448694"
"191051","4.10308154","3.43E-6","0.24371926","0.33333333","4","10","false","ENAH","52.25","4","0","0","0.77835132","false","0","ENAH","12584","0.52"
"182865","4.13389692","6.21E-4","0.2419025","0.29473684","20","10","false","BAMBI","40.1","20","0","0","0.77615022","false","0","BAMBI","1982170","0.27108844"
"199248","4.03163349","8.594E-5","0.24803842","0.44444444","10","10","false","SGO1","43.8","10","0","0","0.78345475","false","0","SGO1","168708","0.56753247"
"182871","4.15107717","8.57E-6","0.24090133","0.33333333","3","11","false","SNAI1","39.66666667","3","0","0","0.77492306","false","0","SNAI1","21662","0.37820513"
"182877","4.27870194","2.443E-5","0.23371574","0.33333333","6","11","false","ACVRL1","21.0","6","0","0","0.765807","false","0","ACVRL1","17984","0.25301205"
"174684","3.55004091","4.041E-5","0.2816869","0.53571429","8","10","false","ELK4","121.625","8","0","0","0.81785422","false","0","ELK4","224344","0.46959459"
"191074","3.96563949","3.7736E-4","0.25216614","0.1884058","24","10","false","VCL","21.66666667","24","0","0","0.78816861","false","0","VCL","998840","0.16075871"
