"SUID","ALL-PATH-LIST","EdgeBetweenness","interaction","name","NPATHWAYS","PATHWAY","selected","shared interaction","shared name"
"246711","hsa03320","1.0","interaction","PPARA (interaction) ANGPTL4","1","hsa03320","false","interaction","PPARA (interaction) ANGPTL4"
"246718","hsa03320","1.0","interaction","RXRB (interaction) UCP1","1","hsa03320","false","interaction","RXRB (interaction) UCP1"
"246717","hsa03320","1.0","interaction","RXRA (interaction) UCP1","1","hsa03320","false","interaction","RXRA (interaction) UCP1"
"246716","hsa03320","1.0","interaction","PPARA (interaction) UCP1","1","hsa03320","false","interaction","PPARA (interaction) UCP1"
"246722","hsa03320","51.0","interaction","PPARD (interaction) FABP4","1","hsa03320","false","interaction","PPARD (interaction) FABP4"
"246721","hsa03320","51.0","interaction","PPARD (interaction) FABP3","1","hsa03320","false","interaction","PPARD (interaction) FABP3"
"246719","hsa03320","1.0","interaction","RXRG (interaction) UCP1","1","hsa03320","false","interaction","RXRG (interaction) UCP1"
"246726","hsa03320","51.0","interaction","PPARD (interaction) FABP6","1","hsa03320","false","interaction","PPARD (interaction) FABP6"
"246725","hsa03320","51.0","interaction","PPARD (interaction) FABP5","1","hsa03320","false","interaction","PPARD (interaction) FABP5"
"246724","hsa03320","51.0","interaction","PPARD (interaction) FABP2","1","hsa03320","false","interaction","PPARD (interaction) FABP2"
"246723","hsa03320","51.0","interaction","PPARD (interaction) FABP1","1","hsa03320","false","interaction","PPARD (interaction) FABP1"
"246730","hsa03320","38.0","interaction","PPARD (interaction) CPT1B","1","hsa03320","false","interaction","PPARD (interaction) CPT1B"
"246729","hsa03320","38.0","interaction","PPARD (interaction) CPT1A","1","hsa03320","false","interaction","PPARD (interaction) CPT1A"
"246728","hsa03320","38.0","interaction","PPARD (interaction) CPT1C","1","hsa03320","false","interaction","PPARD (interaction) CPT1C"
"246727","hsa03320","51.0","interaction","PPARD (interaction) FABP7","1","hsa03320","false","interaction","PPARD (interaction) FABP7"
"246734","hsa03320","1.0","interaction","RXRB (interaction) ACADL","1","hsa03320","false","interaction","RXRB (interaction) ACADL"
"246733","hsa03320","1.0","interaction","RXRA (interaction) ACADL","1","hsa03320","false","interaction","RXRA (interaction) ACADL"
"246732","hsa03320","52.0","interaction","PPARD (interaction) ACADL","1","hsa03320","false","interaction","PPARD (interaction) ACADL"
"246738","hsa03320","52.0","interaction","PPARD (interaction) ACOX2","1","hsa03320","false","interaction","PPARD (interaction) ACOX2"
"246737","hsa03320","52.0","interaction","PPARD (interaction) ACOX1","1","hsa03320","false","interaction","PPARD (interaction) ACOX1"
"246736","hsa03320","51.0","interaction","PPARD (interaction) LPL","1","hsa03320","false","interaction","PPARD (interaction) LPL"
"246735","hsa03320","1.0","interaction","RXRG (interaction) ACADL","1","hsa03320","false","interaction","RXRG (interaction) ACADL"
"246741","hsa03320","39.5","interaction","PPARD (interaction) UCP1","1","hsa03320","false","interaction","PPARD (interaction) UCP1"
"246740","hsa03320","51.0","interaction","PPARD (interaction) ANGPTL4","1","hsa03320","false","interaction","PPARD (interaction) ANGPTL4"
"246739","hsa03320","52.0","interaction","PPARD (interaction) ACOX3","1","hsa03320","false","interaction","PPARD (interaction) ACOX3"
"246746","hsa03320","1.0","interaction","RXRG (interaction) ILK","1","hsa03320","false","interaction","RXRG (interaction) ILK"
"246745","hsa03320","1.0","interaction","RXRB (interaction) ILK","1","hsa03320","false","interaction","RXRB (interaction) ILK"
"246744","hsa03320","1.0","interaction","RXRA (interaction) ILK","1","hsa03320","false","interaction","RXRA (interaction) ILK"
"246743","hsa03320","52.0","interaction","PPARD (interaction) ILK","1","hsa03320","false","interaction","PPARD (interaction) ILK"
"246750","hsa03320","1.0","interaction","RXRB (interaction) PDPK1","1","hsa03320","false","interaction","RXRB (interaction) PDPK1"
"246749","hsa03320","1.0","interaction","RXRA (interaction) PDPK1","1","hsa03320","false","interaction","RXRA (interaction) PDPK1"
"246748","hsa03320","52.0","interaction","PPARD (interaction) PDPK1","1","hsa03320","false","interaction","PPARD (interaction) PDPK1"
"246754","hsa03320","1.0","interaction","RXRA (interaction) UBC","1","hsa03320","false","interaction","RXRA (interaction) UBC"
"246753","hsa03320","52.0","interaction","PPARD (interaction) UBC","1","hsa03320","false","interaction","PPARD (interaction) UBC"
"246751","hsa03320","1.0","interaction","RXRG (interaction) PDPK1","1","hsa03320","false","interaction","RXRG (interaction) PDPK1"
"246758","hsa03320","1.0","interaction","PPARG (interaction) SCD","1","hsa03320","false","interaction","PPARG (interaction) SCD"
"246756","hsa03320","1.0","interaction","RXRG (interaction) UBC","1","hsa03320","false","interaction","RXRG (interaction) UBC"
"246755","hsa03320","1.0","interaction","RXRB (interaction) UBC","1","hsa03320","false","interaction","RXRB (interaction) UBC"
"246762","hsa03320","1.0","interaction","PPARG (interaction) CYP27A1","1","hsa03320","false","interaction","PPARG (interaction) CYP27A1"
"246760","hsa03320","13.5","interaction","PPARG (interaction) NR1H3","1","hsa03320","false","interaction","PPARG (interaction) NR1H3"
"246759","hsa03320","1.0","interaction","PPARG (interaction) SCD5","1","hsa03320","false","interaction","PPARG (interaction) SCD5"
"246766","hsa03320","1.0","interaction","PPARG (interaction) SLC27A4","1","hsa03320","false","interaction","PPARG (interaction) SLC27A4"
"246765","hsa03320","1.0","interaction","RXRG (interaction) CYP27A1","1","hsa03320","false","interaction","RXRG (interaction) CYP27A1"
"246764","hsa03320","1.0","interaction","RXRB (interaction) CYP27A1","1","hsa03320","false","interaction","RXRB (interaction) CYP27A1"
"246763","hsa03320","1.0","interaction","RXRA (interaction) CYP27A1","1","hsa03320","false","interaction","RXRA (interaction) CYP27A1"
"246770","hsa03320","1.0","interaction","PPARG (interaction) SLC27A1","1","hsa03320","false","interaction","PPARG (interaction) SLC27A1"
"246769","hsa03320","1.0","interaction","PPARG (interaction) SLC27A6","1","hsa03320","false","interaction","PPARG (interaction) SLC27A6"
"246768","hsa03320","1.0","interaction","PPARG (interaction) SLC27A2","1","hsa03320","false","interaction","PPARG (interaction) SLC27A2"
"246767","hsa03320","1.0","interaction","PPARG (interaction) SLC27A5","1","hsa03320","false","interaction","PPARG (interaction) SLC27A5"
"246774","hsa03320","1.0","interaction","RXRB (interaction) CD36","1","hsa03320","false","interaction","RXRB (interaction) CD36"
"246773","hsa03320","1.0","interaction","RXRA (interaction) CD36","1","hsa03320","false","interaction","RXRA (interaction) CD36"
"246772","hsa03320","1.0","interaction","PPARG (interaction) CD36","1","hsa03320","false","interaction","PPARG (interaction) CD36"
"246778","hsa03320","1.0","interaction","PPARG (interaction) OLR1","1","hsa03320","false","interaction","PPARG (interaction) OLR1"
"246776","hsa03320","1.0","interaction","PPARG (interaction) LPL","1","hsa03320","false","interaction","PPARG (interaction) LPL"
"246775","hsa03320","1.0","interaction","RXRG (interaction) CD36","1","hsa03320","false","interaction","RXRG (interaction) CD36"
"246782","hsa03320","1.0","interaction","PPARG (interaction) ACSL1","1","hsa03320","false","interaction","PPARG (interaction) ACSL1"
"246781","hsa03320","1.0","interaction","RXRG (interaction) OLR1","1","hsa03320","false","interaction","RXRG (interaction) OLR1"
"246780","hsa03320","1.0","interaction","RXRB (interaction) OLR1","1","hsa03320","false","interaction","RXRB (interaction) OLR1"
"246779","hsa03320","1.0","interaction","RXRA (interaction) OLR1","1","hsa03320","false","interaction","RXRA (interaction) OLR1"
"246786","hsa03320","1.0","interaction","PPARG (interaction) ACSL6","1","hsa03320","false","interaction","PPARG (interaction) ACSL6"
"246785","hsa03320","1.0","interaction","PPARG (interaction) ACSBG1","1","hsa03320","false","interaction","PPARG (interaction) ACSBG1"
"246784","hsa03320","1.0","interaction","PPARG (interaction) ACSL4","1","hsa03320","false","interaction","PPARG (interaction) ACSL4"
"246783","hsa03320","1.0","interaction","PPARG (interaction) ACSL3","1","hsa03320","false","interaction","PPARG (interaction) ACSL3"
"246790","hsa03320","1.0","interaction","PPARG (interaction) CPT1A","1","hsa03320","false","interaction","PPARG (interaction) CPT1A"
"246789","hsa03320","1.0","interaction","PPARG (interaction) CPT1C","1","hsa03320","false","interaction","PPARG (interaction) CPT1C"
"246788","hsa03320","1.0","interaction","PPARG (interaction) ACSBG2","1","hsa03320","false","interaction","PPARG (interaction) ACSBG2"
"246787","hsa03320","1.0","interaction","PPARG (interaction) ACSL5","1","hsa03320","false","interaction","PPARG (interaction) ACSL5"
"246794","hsa03320","1.0","interaction","PPARG (interaction) PLIN2","1","hsa03320","false","interaction","PPARG (interaction) PLIN2"
"246792","hsa03320","1.0","interaction","PPARG (interaction) ANGPTL4","1","hsa03320","false","interaction","PPARG (interaction) ANGPTL4"
"246791","hsa03320","1.0","interaction","PPARG (interaction) CPT1B","1","hsa03320","false","interaction","PPARG (interaction) CPT1B"
"246798","hsa03320","1.0","interaction","PPARG (interaction) PLIN1","1","hsa03320","false","interaction","PPARG (interaction) PLIN1"
"246796","hsa03320","1.0","interaction","PPARG (interaction) PLIN5","1","hsa03320","false","interaction","PPARG (interaction) PLIN5"
"246802","hsa03320","1.0","interaction","RXRA (interaction) PLIN5","1","hsa03320","false","interaction","RXRA (interaction) PLIN5"
"246801","hsa03320","1.0","interaction","RXRA (interaction) PLIN2","1","hsa03320","false","interaction","RXRA (interaction) PLIN2"
"246800","hsa03320","1.0","interaction","PPARG (interaction) PLIN4","1","hsa03320","false","interaction","PPARG (interaction) PLIN4"
"246806","hsa03320","1.0","interaction","RXRG (interaction) PLIN2","1","hsa03320","false","interaction","RXRG (interaction) PLIN2"
"246805","hsa03320","1.0","interaction","RXRB (interaction) PLIN2","1","hsa03320","false","interaction","RXRB (interaction) PLIN2"
"246804","hsa03320","1.0","interaction","RXRA (interaction) PLIN4","1","hsa03320","false","interaction","RXRA (interaction) PLIN4"
"246803","hsa03320","1.0","interaction","RXRA (interaction) PLIN1","1","hsa03320","false","interaction","RXRA (interaction) PLIN1"
"246810","hsa03320","1.0","interaction","RXRG (interaction) PLIN5","1","hsa03320","false","interaction","RXRG (interaction) PLIN5"
"246809","hsa03320","1.0","interaction","RXRB (interaction) PLIN4","1","hsa03320","false","interaction","RXRB (interaction) PLIN4"
"246808","hsa03320","1.0","interaction","RXRB (interaction) PLIN1","1","hsa03320","false","interaction","RXRB (interaction) PLIN1"
"246807","hsa03320","1.0","interaction","RXRB (interaction) PLIN5","1","hsa03320","false","interaction","RXRB (interaction) PLIN5"
"246814","hsa03320","1.0","interaction","PPARG (interaction) FABP1","1","hsa03320","false","interaction","PPARG (interaction) FABP1"
"246813","hsa03320","1.0","interaction","PPARG (interaction) FABP4","1","hsa03320","false","interaction","PPARG (interaction) FABP4"
"246812","hsa03320","1.0","interaction","RXRG (interaction) PLIN4","1","hsa03320","false","interaction","RXRG (interaction) PLIN4"
"246811","hsa03320","1.0","interaction","RXRG (interaction) PLIN1","1","hsa03320","false","interaction","RXRG (interaction) PLIN1"
"246818","hsa03320","1.0","interaction","PPARG (interaction) FABP6","1","hsa03320","false","interaction","PPARG (interaction) FABP6"
"246817","hsa03320","1.0","interaction","PPARG (interaction) FABP5","1","hsa03320","false","interaction","PPARG (interaction) FABP5"
"246816","hsa03320","1.0","interaction","PPARG (interaction) FABP3","1","hsa03320","false","interaction","PPARG (interaction) FABP3"
"246815","hsa03320","1.0","interaction","PPARG (interaction) FABP2","1","hsa03320","false","interaction","PPARG (interaction) FABP2"
"246822","hsa03320","1.0","interaction","RXRA (interaction) ADIPOQ","1","hsa03320","false","interaction","RXRA (interaction) ADIPOQ"
"246821","hsa03320","1.0","interaction","PPARG (interaction) ADIPOQ","1","hsa03320","false","interaction","PPARG (interaction) ADIPOQ"
"246819","hsa03320","1.0","interaction","PPARG (interaction) FABP7","1","hsa03320","false","interaction","PPARG (interaction) FABP7"
"246826","hsa03320","1.0","interaction","PPARG (interaction) SORBS1","1","hsa03320","false","interaction","PPARG (interaction) SORBS1"
"246824","hsa03320","1.0","interaction","RXRG (interaction) ADIPOQ","1","hsa03320","false","interaction","RXRG (interaction) ADIPOQ"
"246823","hsa03320","1.0","interaction","RXRB (interaction) ADIPOQ","1","hsa03320","false","interaction","RXRB (interaction) ADIPOQ"
"246829","hsa03320","1.0","interaction","RXRG (interaction) SORBS1","1","hsa03320","false","interaction","RXRG (interaction) SORBS1"
"246828","hsa03320","1.0","interaction","RXRB (interaction) SORBS1","1","hsa03320","false","interaction","RXRB (interaction) SORBS1"
"246827","hsa03320","1.0","interaction","RXRA (interaction) SORBS1","1","hsa03320","false","interaction","RXRA (interaction) SORBS1"
"246834","hsa03320","1.0","interaction","RXRG (interaction) MMP1","1","hsa03320","false","interaction","RXRG (interaction) MMP1"
"246833","hsa03320","1.0","interaction","RXRB (interaction) MMP1","1","hsa03320","false","interaction","RXRB (interaction) MMP1"
"246832","hsa03320","1.0","interaction","RXRA (interaction) MMP1","1","hsa03320","false","interaction","RXRA (interaction) MMP1"
"246831","hsa03320","1.0","interaction","PPARG (interaction) MMP1","1","hsa03320","false","interaction","PPARG (interaction) MMP1"
"246837","hsa03320","1.0","interaction","PPARG (interaction) PCK1","1","hsa03320","false","interaction","PPARG (interaction) PCK1"
"246835","hsa03320","1.0","interaction","PPARG (interaction) UCP1","1","hsa03320","false","interaction","PPARG (interaction) UCP1"
"246842","hsa03320","1.0","interaction","RXRB (interaction) PCK1","1","hsa03320","false","interaction","RXRB (interaction) PCK1"
"246841","hsa03320","1.0","interaction","RXRA (interaction) PCK2","1","hsa03320","false","interaction","RXRA (interaction) PCK2"
"246840","hsa03320","1.0","interaction","RXRA (interaction) PCK1","1","hsa03320","false","interaction","RXRA (interaction) PCK1"
"246839","hsa03320","1.0","interaction","PPARG (interaction) PCK2","1","hsa03320","false","interaction","PPARG (interaction) PCK2"
"246845","hsa03320","1.0","interaction","RXRG (interaction) PCK2","1","hsa03320","false","interaction","RXRG (interaction) PCK2"
"246844","hsa03320","1.0","interaction","RXRB (interaction) PCK2","1","hsa03320","false","interaction","RXRB (interaction) PCK2"
"246843","hsa03320","1.0","interaction","RXRG (interaction) PCK1","1","hsa03320","false","interaction","RXRG (interaction) PCK1"
"246850","hsa03320","1.0","interaction","RXRG (interaction) AQP7","1","hsa03320","false","interaction","RXRG (interaction) AQP7"
"246849","hsa03320","1.0","interaction","RXRB (interaction) AQP7","1","hsa03320","false","interaction","RXRB (interaction) AQP7"
"246848","hsa03320","1.0","interaction","RXRA (interaction) AQP7","1","hsa03320","false","interaction","RXRA (interaction) AQP7"
"246847","hsa03320","1.0","interaction","PPARG (interaction) AQP7","1","hsa03320","false","interaction","PPARG (interaction) AQP7"
"246854","hsa03320","1.0","interaction","RXRB (interaction) GK2","1","hsa03320","false","interaction","RXRB (interaction) GK2"
"246853","hsa03320","1.0","interaction","RXRA (interaction) GK2","1","hsa03320","false","interaction","RXRA (interaction) GK2"
"246852","hsa03320","1.0","interaction","PPARG (interaction) GK2","1","hsa03320","false","interaction","PPARG (interaction) GK2"
"246858","hsa04010,hsa05166,","105.11666667","interaction","SRF (interaction) FOS","2","NA","false","interaction","SRF (interaction) FOS"
