NODEA	INTERACTION	NODEB	NPATHWAYS	PATHWAY	ALL-PATH-LIST
ACTG1	interaction	WASF2	1	hsa04520	hsa04520
ACTG1	interaction	BAIAP2	1	hsa04520	hsa04520
ACTG1	interaction	WASF3	1	hsa04520	hsa04520
ACTG1	interaction	WASF1	1	hsa04520	hsa04520
ACTG1	interaction	TJP1	1	hsa04520	hsa04520
ACTG1	interaction	IQGAP1	2	NA	hsa05205,hsa04520,
ACTG1	interaction	ARPC5	5	NA	hsa05130,hsa05100,hsa05131,hsa04810,hsa05132,
ACTG1	interaction	ARPC4	5	NA	hsa05130,hsa05100,hsa05131,hsa04810,hsa05132,
ACTG1	interaction	ARPC3	5	NA	hsa05130,hsa05100,hsa05131,hsa04810,hsa05132,
ACTG1	interaction	ARPC1B	5	NA	hsa05130,hsa05100,hsa05131,hsa04810,hsa05132,
ACTG1	interaction	ARPC2	5	NA	hsa05130,hsa05100,hsa05131,hsa04810,hsa05132,
ACTG1	interaction	ARPC1A	5	NA	hsa05130,hsa05100,hsa05131,hsa04810,hsa05132,
ACTG1	interaction	ARPC5L	5	NA	hsa05130,hsa05100,hsa05131,hsa04810,hsa05132,
ACTG1	interaction	CFL1	1	hsa04810	hsa04810
ACTG1	interaction	CFL2	1	hsa04810	hsa04810
ACTG1	interaction	MSN	2	NA	hsa04670,hsa05205,
ACTG1	interaction	EZR	2	NA	hsa04670,hsa05205,
ACTG1	interaction	RDX	1	hsa05205	hsa05205
ACTG1	interaction	MYH9	1	hsa04810	hsa04810
ACTG1	interaction	MYH10	1	hsa04810	hsa04810
ACTG1	interaction	MYH14	1	hsa04810	hsa04810
ACTG1	interaction	TMSB4X	1	hsa04810	hsa04810
ACTG1	interaction	TMSB4Y	1	hsa04810	hsa04810
ACTG1	interaction	THRA	1	hsa04919	hsa04919
ACTG1	interaction	ARHGAP10	1	hsa05100	hsa05100
ACTG1	interaction	DMD	3	NA	hsa05414,hsa05416,hsa05410,
CTNND1	interaction	FYN	1	hsa04520	hsa04520
CTNND1	interaction	CDH5	1	hsa04670	hsa04670
CTNND1	interaction	PTPRM	1	hsa04520	hsa04520
CTNND1	interaction	FER	1	hsa04520	hsa04520
CTNND1	interaction	YES1	1	hsa04520	hsa04520
CTNND1	interaction	PTPN6	1	hsa04520	hsa04520
CTNND1	interaction	PTPRJ	1	hsa04520	hsa04520
RGS14	interaction	ITGAL	1	hsa04015	hsa04015
RGS14	interaction	ITGAM	1	hsa04015	hsa04015
RGS14	interaction	ITGB1	1	hsa04015	hsa04015
RGS14	interaction	ITGB2	1	hsa04015	hsa04015
ITGAL	interaction	ITGB2	4	NA	hsa04650,hsa04514,hsa04670,hsa05150,
ITGAL	interaction	PTK2B	2	NA	hsa04650,hsa04670,
ITGAL	interaction	FN1	1	hsa04810	hsa04810
ITGAL	interaction	CD226	1	hsa04514	hsa04514
ITGAL	interaction	ICAM1	7	NA	hsa04650,hsa04670,hsa05144,hsa05150,hsa05416,hsa05166,hsa04514,
ITGAL	interaction	F11R	2	NA	hsa04670,hsa04514,
ITGAL	interaction	ICAM2	2	NA	hsa04650,hsa04514,
ITGAL	interaction	ICAM3	1	hsa04514	hsa04514
ITGAM	interaction	ITGB2	5	NA	hsa04670,hsa05152,hsa05150,hsa04514,hsa05134,
ITGAM	interaction	FN1	1	hsa04810	hsa04810
ITGAM	interaction	ICAM1	2	NA	hsa04514,hsa05150,
ITGAM	interaction	JAM3	2	NA	hsa04670,hsa04514,
ITGAM	interaction	ICAM2	1	hsa04514	hsa04514
ITGAM	interaction	C3	3	NA	hsa05140,hsa05134,hsa05152,
ITGAM	interaction	THY1	1	hsa04670	hsa04670
ITGAM	interaction	PTGS2	1	hsa05140	hsa05140
ITGAM	interaction	SPI1	1	hsa05221	hsa05221
ITGB1	interaction	THBS1	3	NA	hsa04510,hsa04512,hsa04151,
ITGB1	interaction	PXN	1	hsa04510	hsa04510
ITGB1	interaction	CAV1	1	hsa04510	hsa04510
ITGB1	interaction	CAV2	1	hsa04510	hsa04510
ITGB1	interaction	CAV3	1	hsa04510	hsa04510
ITGB1	interaction	ITGA11	4	NA	hsa04510,hsa04512,hsa04151,hsa05414,
ITGB1	interaction	ITGA6	6	NA	hsa04510,hsa04151,hsa05414,hsa05200,hsa04512,hsa05222,
ITGB1	interaction	ITGA1	4	NA	hsa04510,hsa04512,hsa04151,hsa05414,
ITGB1	interaction	ITGA2	6	NA	hsa04510,hsa04151,hsa05414,hsa05200,hsa04512,hsa05222,
ITGB1	interaction	ITGA3	6	NA	hsa04510,hsa04151,hsa05414,hsa05200,hsa04512,hsa05222,
ITGB1	interaction	ITGA4	6	NA	hsa04510,hsa04670,hsa04151,hsa05414,hsa04512,hsa04514,
ITGB1	interaction	ITGA5	4	NA	hsa04510,hsa04512,hsa04151,hsa05414,
ITGB1	interaction	ITGA7	4	NA	hsa04510,hsa04512,hsa04151,hsa05414,
ITGB1	interaction	ITGA9	5	NA	hsa04510,hsa04151,hsa05414,hsa04512,hsa04514,
ITGB1	interaction	ITGAV	6	NA	hsa04510,hsa04151,hsa05414,hsa05200,hsa04512,hsa05222,
ITGB1	interaction	ITGA10	4	NA	hsa04510,hsa04512,hsa04151,hsa05414,
ITGB1	interaction	ITGA8	4	NA	hsa04510,hsa04512,hsa04151,hsa05414,
ITGB1	interaction	LAMC3	6	NA	hsa04510,hsa04151,hsa05200,hsa05145,hsa04512,hsa05222,
ITGB1	interaction	CHAD	3	NA	hsa04510,hsa04512,hsa04151,
ITGB1	interaction	COL1A1	4	NA	hsa04510,hsa04512,hsa04151,hsa04611,
ITGB1	interaction	COL1A2	4	NA	hsa04510,hsa04512,hsa04151,hsa04611,
ITGB1	interaction	COL2A1	3	NA	hsa04510,hsa04512,hsa04151,
ITGB1	interaction	COL4A1	5	NA	hsa04510,hsa04151,hsa05200,hsa04512,hsa05222,
ITGB1	interaction	COL4A2	5	NA	hsa04510,hsa04151,hsa05200,hsa04512,hsa05222,
ITGB1	interaction	COL4A3	5	NA	hsa04510,hsa04151,hsa05200,hsa04512,hsa05222,
ITGB1	interaction	COL4A4	5	NA	hsa04510,hsa04151,hsa05200,hsa04512,hsa05222,
ITGB1	interaction	COL4A5	5	NA	hsa04510,hsa04151,hsa05200,hsa04512,hsa05222,
ITGB1	interaction	COL4A6	5	NA	hsa04510,hsa04151,hsa05200,hsa04512,hsa05222,
ITGB1	interaction	COL6A1	3	NA	hsa04510,hsa04512,hsa04151,
ITGB1	interaction	COL6A2	3	NA	hsa04510,hsa04512,hsa04151,
ITGB1	interaction	COL6A3	3	NA	hsa04510,hsa04512,hsa04151,
ITGB1	interaction	COL9A1	3	NA	hsa04510,hsa04512,hsa04151,
ITGB1	interaction	COL9A2	3	NA	hsa04510,hsa04512,hsa04151,
ITGB1	interaction	COL9A3	3	NA	hsa04510,hsa04512,hsa04151,
ITGB1	interaction	COMP	3	NA	hsa04510,hsa04512,hsa04151,
ITGB1	interaction	COL6A6	3	NA	hsa04510,hsa04512,hsa04151,
ITGB1	interaction	LAMB4	6	NA	hsa04510,hsa04151,hsa05200,hsa05145,hsa04512,hsa05222,
ITGB1	interaction	FN1	8	NA	hsa04510,hsa04151,hsa05200,hsa05100,hsa04512,hsa05205,hsa04810,hsa05222,
ITGB1	interaction	COL6A5	3	NA	hsa04510,hsa04512,hsa04151,
ITGB1	interaction	LAMA1	6	NA	hsa04510,hsa04151,hsa05200,hsa05145,hsa04512,hsa05222,
ITGB1	interaction	TNC	3	NA	hsa04510,hsa04512,hsa04151,
ITGB1	interaction	IBSP	2	NA	hsa04510,hsa04151,
ITGB1	interaction	LAMA2	6	NA	hsa04510,hsa04151,hsa05200,hsa05145,hsa04512,hsa05222,
ITGB1	interaction	LAMA3	6	NA	hsa04510,hsa04151,hsa05200,hsa05145,hsa04512,hsa05222,
ITGB1	interaction	LAMA4	6	NA	hsa04510,hsa04151,hsa05200,hsa05145,hsa04512,hsa05222,
ITGB1	interaction	LAMA5	6	NA	hsa04510,hsa04151,hsa05200,hsa05145,hsa04512,hsa05222,
ITGB1	interaction	LAMB1	6	NA	hsa04510,hsa04151,hsa05200,hsa05145,hsa04512,hsa05222,
ITGB1	interaction	LAMB2	6	NA	hsa04510,hsa04151,hsa05200,hsa05145,hsa04512,hsa05222,
ITGB1	interaction	LAMB3	6	NA	hsa04510,hsa04151,hsa05200,hsa05145,hsa04512,hsa05222,
ITGB1	interaction	LAMC1	6	NA	hsa04510,hsa04151,hsa05200,hsa05145,hsa04512,hsa05222,
ITGB1	interaction	LAMC2	6	NA	hsa04510,hsa04151,hsa05200,hsa05145,hsa04512,hsa05222,
ITGB1	interaction	RELN	3	NA	hsa04510,hsa04512,hsa04151,
ITGB1	interaction	TNN	3	NA	hsa04510,hsa04512,hsa04151,
ITGB1	interaction	SPP1	3	NA	hsa04510,hsa04512,hsa04151,
ITGB1	interaction	THBS2	3	NA	hsa04510,hsa04512,hsa04151,
ITGB1	interaction	THBS3	3	NA	hsa04510,hsa04512,hsa04151,
ITGB1	interaction	THBS4	3	NA	hsa04510,hsa04512,hsa04151,
ITGB1	interaction	TNR	3	NA	hsa04510,hsa04512,hsa04151,
ITGB1	interaction	TNXB	3	NA	hsa04510,hsa04512,hsa04151,
ITGB1	interaction	VTN	3	NA	hsa04510,hsa04512,hsa04151,
ITGB1	interaction	VWF	2	NA	hsa04510,hsa04151,
ITGB1	interaction	ILK	1	hsa05100	hsa05100
ITGB1	interaction	ACTN4	1	hsa04510	hsa04510
ITGB1	interaction	ACTN1	1	hsa04510	hsa04510
ITGB1	interaction	PARVB	1	hsa04510	hsa04510
ITGB1	interaction	PARVA	1	hsa04510	hsa04510
ITGB1	interaction	PARVG	1	hsa04510	hsa04510
ITGB1	interaction	HSPG2	1	hsa05205	hsa05205
ITGB1	interaction	VCAM1	2	NA	hsa04670,hsa04514,
ITGB1	interaction	JAM2	2	NA	hsa04670,hsa04514,
ITGB1	interaction	PTPN6	1	hsa05205	hsa05205
ITGB1	interaction	COL3A1	1	hsa04611	hsa04611
ITGB1	interaction	COL21A1	1	hsa05205	hsa05205
ITGB2	interaction	PTK2B	2	NA	hsa04650,hsa04670,
ITGB2	interaction	FN1	1	hsa04810	hsa04810
ITGB2	interaction	CD226	1	hsa04514	hsa04514
ITGB2	interaction	ICAM1	7	NA	hsa04650,hsa04670,hsa05144,hsa05150,hsa05416,hsa05166,hsa04514,
ITGB2	interaction	F11R	2	NA	hsa04670,hsa04514,
ITGB2	interaction	JAM3	2	NA	hsa04670,hsa04514,
ITGB2	interaction	ICAM2	2	NA	hsa04650,hsa04514,
ITGB2	interaction	ICAM3	1	hsa04514	hsa04514
ITGB2	interaction	C3	3	NA	hsa05140,hsa05134,hsa05152,
ITGB2	interaction	THY1	1	hsa04670	hsa04670
ITGB2	interaction	PTGS2	1	hsa05140	hsa05140
ITGB2	interaction	ITGAX	1	hsa05152	hsa05152
ID1	interaction	THBS1	1	hsa04015	hsa04015
THBS1	interaction	ITGA11	2	NA	hsa04510,hsa04151,
THBS1	interaction	ITGB4	2	NA	hsa04510,hsa04151,
THBS1	interaction	ITGB5	2	NA	hsa04510,hsa04151,
THBS1	interaction	ITGB6	2	NA	hsa04510,hsa04151,
THBS1	interaction	ITGB7	2	NA	hsa04510,hsa04151,
THBS1	interaction	ITGB8	2	NA	hsa04510,hsa04151,
THBS1	interaction	ITGA6	2	NA	hsa04510,hsa04151,
THBS1	interaction	ITGA1	2	NA	hsa04510,hsa04151,
THBS1	interaction	ITGA2	2	NA	hsa04510,hsa04151,
THBS1	interaction	ITGA3	3	NA	hsa04510,hsa04512,hsa04151,
THBS1	interaction	ITGA4	2	NA	hsa04510,hsa04151,
THBS1	interaction	ITGA5	2	NA	hsa04510,hsa04151,
THBS1	interaction	ITGA7	2	NA	hsa04510,hsa04151,
THBS1	interaction	ITGA9	2	NA	hsa04510,hsa04151,
THBS1	interaction	ITGAV	3	NA	hsa04510,hsa04512,hsa04151,
THBS1	interaction	ITGA10	2	NA	hsa04510,hsa04151,
THBS1	interaction	ITGA8	2	NA	hsa04510,hsa04151,
THBS1	interaction	CD36	1	hsa04512	hsa04512
THBS1	interaction	LTBP1	1	hsa04350	hsa04350
THBS1	interaction	SDC1	1	hsa04512	hsa04512
THBS1	interaction	SDC4	1	hsa04512	hsa04512
THBS1	interaction	CD47	1	hsa04512	hsa04512
THBS1	interaction	MIR17	1	hsa05206	hsa05206
THBS1	interaction	MIR18A	1	hsa05206	hsa05206
THBS1	interaction	MIR19A	1	hsa05206	hsa05206
THBS1	interaction	MIR19B1	1	hsa05206	hsa05206
THBS1	interaction	MIR19B2	1	hsa05206	hsa05206
THBS1	interaction	MIR20A	1	hsa05206	hsa05206
THBS1	interaction	MIR92A1	1	hsa05206	hsa05206
THBS1	interaction	MIR92A2	1	hsa05206	hsa05206
VDAC1	interaction	PPIF	1	hsa04020	hsa04020
VDAC1	interaction	SLC25A4	3	NA	hsa04218,hsa04217,hsa04020,
VDAC1	interaction	SLC25A5	3	NA	hsa04218,hsa04217,hsa04020,
VDAC1	interaction	SLC25A6	3	NA	hsa04218,hsa04217,hsa04020,
VDAC1	interaction	SLC25A31	3	NA	hsa04218,hsa04217,hsa04020,
VDAC1	interaction	PRKCE	1	hsa04022	hsa04022
PPIF	interaction	VDAC2	1	hsa04020	hsa04020
PPIF	interaction	VDAC3	1	hsa04020	hsa04020
PPIF	interaction	SLC25A4	1	hsa04020	hsa04020
PPIF	interaction	SLC25A5	1	hsa04020	hsa04020
PPIF	interaction	SLC25A6	1	hsa04020	hsa04020
PPIF	interaction	SLC25A31	1	hsa04020	hsa04020
PPIF	interaction	PRKCE	1	hsa04022	hsa04022
PPIF	interaction	CCR5	1	hsa05145	hsa05145
VDAC2	interaction	SLC25A4	3	NA	hsa04218,hsa04217,hsa04020,
VDAC2	interaction	SLC25A5	3	NA	hsa04218,hsa04217,hsa04020,
VDAC2	interaction	SLC25A6	3	NA	hsa04218,hsa04217,hsa04020,
VDAC2	interaction	SLC25A31	3	NA	hsa04218,hsa04217,hsa04020,
VDAC2	interaction	PRKCE	1	hsa04022	hsa04022
VDAC3	interaction	SLC25A4	3	NA	hsa04218,hsa04217,hsa04020,
VDAC3	interaction	SLC25A5	3	NA	hsa04218,hsa04217,hsa04020,
VDAC3	interaction	SLC25A6	3	NA	hsa04218,hsa04217,hsa04020,
VDAC3	interaction	SLC25A31	3	NA	hsa04218,hsa04217,hsa04020,
VDAC3	interaction	PRKCE	1	hsa04022	hsa04022
SLC25A4	interaction	PRKCE	1	hsa04022	hsa04022
SLC25A4	interaction	PPID	2	NA	hsa04218,hsa04217,
SLC25A5	interaction	PRKCE	1	hsa04022	hsa04022
SLC25A5	interaction	PPID	2	NA	hsa04218,hsa04217,
SLC25A6	interaction	PRKCE	1	hsa04022	hsa04022
SLC25A6	interaction	PPID	2	NA	hsa04218,hsa04217,
SLC25A31	interaction	PRKCE	1	hsa04022	hsa04022
SLC25A31	interaction	PPID	2	NA	hsa04218,hsa04217,
CHRM1	interaction	GNAL	1	hsa04020	hsa04020
CHRM1	interaction	GNA11	2	NA	hsa04725,hsa04020,
CHRM1	interaction	GNA15	1	hsa04020	hsa04020
CHRM1	interaction	GNA14	1	hsa04020	hsa04020
CHRM1	interaction	PIK3R6	1	hsa04151	hsa04151
CHRM1	interaction	PIK3R5	1	hsa04151	hsa04151
CHRM1	interaction	PIK3CG	1	hsa04151	hsa04151
CHRM1	interaction	KNG1	1	hsa04810	hsa04810
CHRM1	interaction	NPY	1	hsa04024	hsa04024
CHRM1	interaction	GHRL	1	hsa04024	hsa04024
CHRM1	interaction	EDN1	1	hsa04024	hsa04024
CHRM1	interaction	EDN2	1	hsa04024	hsa04024
CHRM1	interaction	EDN3	1	hsa04024	hsa04024
CHRM1	interaction	SST	1	hsa04024	hsa04024
CHRM1	interaction	OXT	1	hsa04024	hsa04024
GNAL	interaction	CYSLTR1	1	hsa04020	hsa04020
GNAL	interaction	CHRM2	1	hsa04020	hsa04020
GNAL	interaction	CHRM3	1	hsa04020	hsa04020
GNAL	interaction	ADRA1D	1	hsa04020	hsa04020
GNAL	interaction	ADRA1B	1	hsa04020	hsa04020
GNAL	interaction	ADRA1A	1	hsa04020	hsa04020
GNAL	interaction	AGTR1	1	hsa04020	hsa04020
GNAL	interaction	EDNRA	1	hsa04020	hsa04020
GNAL	interaction	EDNRB	1	hsa04020	hsa04020
GNAL	interaction	GRM1	1	hsa04020	hsa04020
GNAL	interaction	GRM5	1	hsa04020	hsa04020
GNAL	interaction	GRPR	1	hsa04020	hsa04020
GNAL	interaction	HRH1	1	hsa04020	hsa04020
GNAL	interaction	HTR2A	1	hsa04020	hsa04020
GNAL	interaction	HTR2B	1	hsa04020	hsa04020
GNAL	interaction	HTR2C	1	hsa04020	hsa04020
GNAL	interaction	LHCGR	1	hsa04020	hsa04020
GNAL	interaction	NTSR1	1	hsa04020	hsa04020
GNAL	interaction	OXTR	1	hsa04020	hsa04020
GNAL	interaction	AVPR1A	1	hsa04020	hsa04020
GNAL	interaction	AVPR1B	1	hsa04020	hsa04020
GNAL	interaction	LTB4R2	1	hsa04020	hsa04020
GNAL	interaction	CYSLTR2	1	hsa04020	hsa04020
GNAL	interaction	PTAFR	1	hsa04020	hsa04020
GNAL	interaction	PTGER1	1	hsa04020	hsa04020
GNAL	interaction	PTGER3	1	hsa04020	hsa04020
GNAL	interaction	PTGFR	1	hsa04020	hsa04020
GNAL	interaction	BDKRB1	1	hsa04020	hsa04020
GNAL	interaction	BDKRB2	1	hsa04020	hsa04020
GNAL	interaction	TACR2	1	hsa04020	hsa04020
GNAL	interaction	TACR1	1	hsa04020	hsa04020
GNAL	interaction	TACR3	1	hsa04020	hsa04020
GNAL	interaction	TBXA2R	1	hsa04020	hsa04020
GNAL	interaction	TRHR	1	hsa04020	hsa04020
GNAL	interaction	CXCR4	1	hsa04020	hsa04020
GNAL	interaction	CCKAR	1	hsa04020	hsa04020
GNAL	interaction	CCKBR	1	hsa04020	hsa04020
GNAL	interaction	DRD5	1	hsa04728	hsa04728
GNAL	interaction	LOC102723532	1	hsa04740	hsa04740
GNAL	interaction	LOC105369274	1	hsa04740	hsa04740
GNAL	interaction	OR5I1	1	hsa04740	hsa04740
GNAL	interaction	LOC107987545	1	hsa04740	hsa04740
GNAL	interaction	LOC112268384	1	hsa04740	hsa04740
GNAL	interaction	OR52E2	1	hsa04740	hsa04740
GNAL	interaction	OR52J3	1	hsa04740	hsa04740
GNAL	interaction	OR51L1	1	hsa04740	hsa04740
GNAL	interaction	OR51A7	1	hsa04740	hsa04740
GNAL	interaction	OR51S1	1	hsa04740	hsa04740
GNAL	interaction	OR51F2	1	hsa04740	hsa04740
GNAL	interaction	OR52R1	1	hsa04740	hsa04740
GNAL	interaction	OR4C46	1	hsa04740	hsa04740
GNAL	interaction	OR4X2	1	hsa04740	hsa04740
GNAL	interaction	OR4B1	1	hsa04740	hsa04740
GNAL	interaction	OR52M1	1	hsa04740	hsa04740
GNAL	interaction	OR52K2	1	hsa04740	hsa04740
GNAL	interaction	OR5P2	1	hsa04740	hsa04740
GNAL	interaction	OR5P3	1	hsa04740	hsa04740
GNAL	interaction	OR8I2	1	hsa04740	hsa04740
GNAL	interaction	OR2D3	1	hsa04740	hsa04740
GNAL	interaction	OR2D2	1	hsa04740	hsa04740
GNAL	interaction	OR52W1	1	hsa04740	hsa04740
GNAL	interaction	OR56A4	1	hsa04740	hsa04740
GNAL	interaction	OR56A1	1	hsa04740	hsa04740
GNAL	interaction	OR2AP1	1	hsa04740	hsa04740
GNAL	interaction	OR10P1	1	hsa04740	hsa04740
GNAL	interaction	OR10AD1	1	hsa04740	hsa04740
GNAL	interaction	OR10A7	1	hsa04740	hsa04740
GNAL	interaction	OR4K14	1	hsa04740	hsa04740
GNAL	interaction	OR4L1	1	hsa04740	hsa04740
GNAL	interaction	OR11H6	1	hsa04740	hsa04740
GNAL	interaction	OR4D2	1	hsa04740	hsa04740
GNAL	interaction	OR7D4	1	hsa04740	hsa04740
GNAL	interaction	OR7G1	1	hsa04740	hsa04740
GNAL	interaction	OR1M1	1	hsa04740	hsa04740
GNAL	interaction	OR1I1	1	hsa04740	hsa04740
GNAL	interaction	OR10H4	1	hsa04740	hsa04740
GNAL	interaction	OR2M5	1	hsa04740	hsa04740
GNAL	interaction	OR2M3	1	hsa04740	hsa04740
GNAL	interaction	OR2T12	1	hsa04740	hsa04740
GNAL	interaction	OR14C36	1	hsa04740	hsa04740
GNAL	interaction	OR2T34	1	hsa04740	hsa04740
GNAL	interaction	OR2T10	1	hsa04740	hsa04740
GNAL	interaction	OR2T4	1	hsa04740	hsa04740
GNAL	interaction	OR2T11	1	hsa04740	hsa04740
GNAL	interaction	OR10J5	1	hsa04740	hsa04740
GNAL	interaction	OR2AJ1	1	hsa04740	hsa04740
GNAL	interaction	OR2B11	1	hsa04740	hsa04740
GNAL	interaction	OR10T2	1	hsa04740	hsa04740
GNAL	interaction	OR6P1	1	hsa04740	hsa04740
GNAL	interaction	OR10X1	1	hsa04740	hsa04740
GNAL	interaction	OR10Z1	1	hsa04740	hsa04740
GNAL	interaction	OR6K6	1	hsa04740	hsa04740
GNAL	interaction	OR6N1	1	hsa04740	hsa04740
GNAL	interaction	OR9A4	1	hsa04740	hsa04740
GNAL	interaction	OR2Y1	1	hsa04740	hsa04740
GNAL	interaction	OR9A2	1	hsa04740	hsa04740
GNAL	interaction	OR2A14	1	hsa04740	hsa04740
GNAL	interaction	OR6B1	1	hsa04740	hsa04740
GNAL	interaction	OR2F2	1	hsa04740	hsa04740
GNAL	interaction	OR13C5	1	hsa04740	hsa04740
GNAL	interaction	OR13C8	1	hsa04740	hsa04740
GNAL	interaction	OR13C3	1	hsa04740	hsa04740
GNAL	interaction	OR13C4	1	hsa04740	hsa04740
GNAL	interaction	OR13F1	1	hsa04740	hsa04740
GNAL	interaction	OR1L8	1	hsa04740	hsa04740
GNAL	interaction	OR1N2	1	hsa04740	hsa04740
GNAL	interaction	OR1N1	1	hsa04740	hsa04740
GNAL	interaction	OR52B4	1	hsa04740	hsa04740
GNAL	interaction	OR52I2	1	hsa04740	hsa04740
GNAL	interaction	OR51E1	1	hsa04740	hsa04740
GNAL	interaction	OR10A5	1	hsa04740	hsa04740
GNAL	interaction	OR2AG1	1	hsa04740	hsa04740
GNAL	interaction	OR6B3	1	hsa04740	hsa04740
GNAL	interaction	OR1Q1	1	hsa04740	hsa04740
GNAL	interaction	OR7D2	1	hsa04740	hsa04740
GNAL	interaction	OR56B4	1	hsa04740	hsa04740
GNAL	interaction	OR8U1	1	hsa04740	hsa04740
GNAL	interaction	OR4C16	1	hsa04740	hsa04740
GNAL	interaction	OR4C11	1	hsa04740	hsa04740
GNAL	interaction	OR4S2	1	hsa04740	hsa04740
GNAL	interaction	OR4C6	1	hsa04740	hsa04740
GNAL	interaction	OR5D14	1	hsa04740	hsa04740
GNAL	interaction	OR5L1	1	hsa04740	hsa04740
GNAL	interaction	OR5D18	1	hsa04740	hsa04740
GNAL	interaction	OR5AS1	1	hsa04740	hsa04740
GNAL	interaction	OR8K5	1	hsa04740	hsa04740
GNAL	interaction	OR5T2	1	hsa04740	hsa04740
GNAL	interaction	OR8H1	1	hsa04740	hsa04740
GNAL	interaction	OR8K3	1	hsa04740	hsa04740
GNAL	interaction	OR8J1	1	hsa04740	hsa04740
GNAL	interaction	OR5R1	1	hsa04740	hsa04740
GNAL	interaction	OR5M3	1	hsa04740	hsa04740
GNAL	interaction	OR5M8	1	hsa04740	hsa04740
GNAL	interaction	OR5M11	1	hsa04740	hsa04740
GNAL	interaction	OR5AR1	1	hsa04740	hsa04740
GNAL	interaction	OR8B12	1	hsa04740	hsa04740
GNAL	interaction	OR8G5	1	hsa04740	hsa04740
GNAL	interaction	OR10G8	1	hsa04740	hsa04740
GNAL	interaction	OR10G9	1	hsa04740	hsa04740
GNAL	interaction	OR10S1	1	hsa04740	hsa04740
GNAL	interaction	OR6T1	1	hsa04740	hsa04740
GNAL	interaction	OR4D5	1	hsa04740	hsa04740
GNAL	interaction	OR6Q1	1	hsa04740	hsa04740
GNAL	interaction	OR9I1	1	hsa04740	hsa04740
GNAL	interaction	OR9Q1	1	hsa04740	hsa04740
GNAL	interaction	OR9Q2	1	hsa04740	hsa04740
GNAL	interaction	OR1S2	1	hsa04740	hsa04740
GNAL	interaction	OR1S1	1	hsa04740	hsa04740
GNAL	interaction	OR10Q1	1	hsa04740	hsa04740
GNAL	interaction	OR5B17	1	hsa04740	hsa04740
GNAL	interaction	OR5B21	1	hsa04740	hsa04740
GNAL	interaction	OR5A2	1	hsa04740	hsa04740
GNAL	interaction	OR5A1	1	hsa04740	hsa04740
GNAL	interaction	OR4D6	1	hsa04740	hsa04740
GNAL	interaction	OR4D11	1	hsa04740	hsa04740
GNAL	interaction	OR52A1	1	hsa04740	hsa04740
GNAL	interaction	OR6C74	1	hsa04740	hsa04740
GNAL	interaction	OR6C3	1	hsa04740	hsa04740
GNAL	interaction	OR2T6	1	hsa04740	hsa04740
GNAL	interaction	OR1L4	1	hsa04740	hsa04740
GNAL	interaction	OR52B2	1	hsa04740	hsa04740
GNAL	interaction	OR4C3	1	hsa04740	hsa04740
GNAL	interaction	OR4S1	1	hsa04740	hsa04740
GNAL	interaction	OR51F1	1	hsa04740	hsa04740
GNAL	interaction	OR1C1	1	hsa04740	hsa04740
GNAL	interaction	OR1A2	1	hsa04740	hsa04740
GNAL	interaction	OR2F1	1	hsa04740	hsa04740
GNAL	interaction	OR2B6	1	hsa04740	hsa04740
GNAL	interaction	OR1J4	1	hsa04740	hsa04740
GNAL	interaction	OR2M4	1	hsa04740	hsa04740
GNAL	interaction	OR2L2	1	hsa04740	hsa04740
GNAL	interaction	OR2K2	1	hsa04740	hsa04740
GNAL	interaction	OR7A17	1	hsa04740	hsa04740
GNAL	interaction	OR5L2	1	hsa04740	hsa04740
GNAL	interaction	OR5K1	1	hsa04740	hsa04740
GNAL	interaction	OR5H1	1	hsa04740	hsa04740
GNAL	interaction	OR10J1	1	hsa04740	hsa04740
GNAL	interaction	OR8G2P	1	hsa04740	hsa04740
GNAL	interaction	OR8B8	1	hsa04740	hsa04740
GNAL	interaction	OR8G1	1	hsa04740	hsa04740
GNAL	interaction	OR10A3	1	hsa04740	hsa04740
GNAL	interaction	OR10D3	1	hsa04740	hsa04740
GNAL	interaction	OR12D2	1	hsa04740	hsa04740
GNAL	interaction	OR12D1	1	hsa04740	hsa04740
GNAL	interaction	OR11A1	1	hsa04740	hsa04740
GNAL	interaction	OR10H3	1	hsa04740	hsa04740
GNAL	interaction	OR10G3	1	hsa04740	hsa04740
GNAL	interaction	OR10G2	1	hsa04740	hsa04740
GNAL	interaction	OR10H2	1	hsa04740	hsa04740
GNAL	interaction	OR10H1	1	hsa04740	hsa04740
GNAL	interaction	OR8B2	1	hsa04740	hsa04740
GNAL	interaction	OR7E24	1	hsa04740	hsa04740
GNAL	interaction	OR7C2	1	hsa04740	hsa04740
GNAL	interaction	OR7A5	1	hsa04740	hsa04740
GNAL	interaction	OR7C1	1	hsa04740	hsa04740
GNAL	interaction	OR4F4	1	hsa04740	hsa04740
GNAL	interaction	OR4F3	1	hsa04740	hsa04740
GNAL	interaction	OR4E2	1	hsa04740	hsa04740
GNAL	interaction	OR4E1	1	hsa04740	hsa04740
GNAL	interaction	OR4D1	1	hsa04740	hsa04740
GNAL	interaction	OR2W1	1	hsa04740	hsa04740
GNAL	interaction	OR2V1	1	hsa04740	hsa04740
GNAL	interaction	OR2T1	1	hsa04740	hsa04740
GNAL	interaction	OR2J2	1	hsa04740	hsa04740
GNAL	interaction	OR2H1	1	hsa04740	hsa04740
