NODEA	INTERACTION	NODEB	NPATHWAYS	PATHWAY	ALL-PATH-LIST
INPP5A	interaction	C01243	2	NA	hsa00562,hsa04070,
INPP5K	interaction	C01243	2	NA	hsa00562,hsa04070,
C01245	interaction	ITPKA	2	NA	hsa00562,hsa04070,
C01245	interaction	ITPKB	2	NA	hsa00562,hsa04070,
C01245	interaction	ITPKC	2	NA	hsa00562,hsa04070,
ITPKA	interaction	C01272	2	NA	hsa00562,hsa04070,
ITPKB	interaction	C01272	2	NA	hsa00562,hsa04070,
ITPKC	interaction	C01272	2	NA	hsa00562,hsa04070,
C01243	interaction	ITPK1	2	NA	hsa00562,hsa04070,
ITPK1	interaction	C01272	1	hsa00562	hsa00562
ITPK1	interaction	C04477	2	NA	hsa00562,hsa04070,
C04477	interaction	IPMK	2	NA	hsa00562,hsa04070,
C04520	interaction	ITPK1	1	hsa00562	hsa00562
ITPK1	interaction	C04520	1	hsa00562	hsa00562
ITPK1	interaction	C01284	1	hsa00562	hsa00562
C01284	interaction	ITPK1	1	hsa00562	hsa00562
C01245	interaction	INPP5J	2	NA	hsa00562,hsa04070,
C01245	interaction	INPP5A	2	NA	hsa00562,hsa04070,
C01245	interaction	INPP5K	2	NA	hsa00562,hsa04070,
INPP5J	interaction	C01220	2	NA	hsa00562,hsa04070,
INPP5A	interaction	C01220	2	NA	hsa00562,hsa04070,
INPP5K	interaction	C01220	2	NA	hsa00562,hsa04070,
C01243	interaction	INPP1	2	NA	hsa00562,hsa04070,
INPP1	interaction	C04063	2	NA	hsa00562,hsa04070,
C01220	interaction	INPP1	2	NA	hsa00562,hsa04070,
INPP1	interaction	C03546	2	NA	hsa00562,hsa04070,
C04063	interaction	INPP4A	2	NA	hsa00562,hsa04070,
C04063	interaction	INPP4B	2	NA	hsa00562,hsa04070,
INPP4A	interaction	C04006	2	NA	hsa00562,hsa04070,
INPP4B	interaction	C04006	2	NA	hsa00562,hsa04070,
C04062	interaction	MTM1	2	NA	hsa00562,hsa04070,
MTM1	interaction	C01177	2	NA	hsa00562,hsa04070,
C00092	interaction	ISYNA1	1	hsa00562	hsa00562
ISYNA1	interaction	C04006	1	hsa00562	hsa00562
C03546	interaction	IMPA1	2	NA	hsa00562,hsa04070,
C03546	interaction	IMPA2	2	NA	hsa00562,hsa04070,
C03546	interaction	IMPAD1	2	NA	hsa00562,hsa04070,
IMPA1	interaction	C00137	2	NA	hsa00562,hsa04070,
IMPA2	interaction	C00137	2	NA	hsa00562,hsa04070,
IMPAD1	interaction	C00137	2	NA	hsa00562,hsa04070,
C04006	interaction	IMPA1	2	NA	hsa00562,hsa04070,
C04006	interaction	IMPA2	2	NA	hsa00562,hsa04070,
C04006	interaction	IMPAD1	2	NA	hsa00562,hsa04070,
C01194	interaction	PI4KA	2	NA	hsa00562,hsa04070,
C01194	interaction	PI4KB	2	NA	hsa00562,hsa04070,
C01194	interaction	PI4K2B	2	NA	hsa00562,hsa04070,
C01194	interaction	PI4K2A	2	NA	hsa00562,hsa04070,
PI4KA	interaction	C01277	2	NA	hsa00562,hsa04070,
PI4KB	interaction	C01277	2	NA	hsa00562,hsa04070,
PI4K2B	interaction	C01277	2	NA	hsa00562,hsa04070,
PI4K2A	interaction	C01277	2	NA	hsa00562,hsa04070,
C01277	interaction	PIP5KL1	1	hsa00562	hsa00562
C01277	interaction	PIP5K1C	2	NA	hsa00562,hsa04070,
C01277	interaction	PIP5K1A	2	NA	hsa00562,hsa04070,
C01277	interaction	PIP5K1B	2	NA	hsa00562,hsa04070,
PIP5KL1	interaction	C04637	1	hsa00562	hsa00562
PIP5K1C	interaction	C04637	2	NA	hsa00562,hsa04070,
PIP5K1A	interaction	C04637	2	NA	hsa00562,hsa04070,
PIP5K1B	interaction	C04637	2	NA	hsa00562,hsa04070,
C01194	interaction	PIK3C3	2	NA	hsa00562,hsa04070,
PIK3C3	interaction	C04549	2	NA	hsa00562,hsa04070,
C04549	interaction	MTM1	2	NA	hsa00562,hsa04070,
MTM1	interaction	C01194	2	NA	hsa00562,hsa04070,
C01177	interaction	IMPA1	2	NA	hsa00562,hsa04070,
C01177	interaction	IMPA2	2	NA	hsa00562,hsa04070,
C01177	interaction	IMPAD1	2	NA	hsa00562,hsa04070,
C04637	interaction	PLCD3	2	NA	hsa00562,hsa04070,
C04637	interaction	PLCH1	1	hsa00562	hsa00562
C04637	interaction	PLCB1	2	NA	hsa00562,hsa04070,
C04637	interaction	PLCE1	2	NA	hsa00562,hsa04070,
C04637	interaction	PLCB2	2	NA	hsa00562,hsa04070,
C04637	interaction	PLCB3	2	NA	hsa00562,hsa04070,
C04637	interaction	PLCB4	2	NA	hsa00562,hsa04070,
C04637	interaction	PLCD1	2	NA	hsa00562,hsa04070,
C04637	interaction	PLCG1	2	NA	hsa00562,hsa04070,
C04637	interaction	PLCG2	2	NA	hsa00562,hsa04070,
C04637	interaction	PLCD4	2	NA	hsa00562,hsa04070,
C04637	interaction	PLCZ1	2	NA	hsa00562,hsa04070,
C04637	interaction	PLCH2	1	hsa00562	hsa00562
PLCD3	interaction	C00641	2	NA	hsa00562,hsa04070,
PLCH1	interaction	C00641	1	hsa00562	hsa00562
PLCB1	interaction	C00641	2	NA	hsa00562,hsa04070,
PLCE1	interaction	C00641	2	NA	hsa00562,hsa04070,
PLCB2	interaction	C00641	2	NA	hsa00562,hsa04070,
PLCB3	interaction	C00641	2	NA	hsa00562,hsa04070,
PLCB4	interaction	C00641	2	NA	hsa00562,hsa04070,
PLCD1	interaction	C00641	2	NA	hsa00562,hsa04070,
PLCG1	interaction	C00641	2	NA	hsa00562,hsa04070,
PLCG2	interaction	C00641	2	NA	hsa00562,hsa04070,
PLCD4	interaction	C00641	2	NA	hsa00562,hsa04070,
PLCZ1	interaction	C00641	2	NA	hsa00562,hsa04070,
PLCH2	interaction	C00641	1	hsa00562	hsa00562
PLCD3	interaction	C01245	2	NA	hsa00562,hsa04070,
PLCH1	interaction	C01245	1	hsa00562	hsa00562
PLCB1	interaction	C01245	2	NA	hsa00562,hsa04070,
PLCE1	interaction	C01245	2	NA	hsa00562,hsa04070,
PLCB2	interaction	C01245	2	NA	hsa00562,hsa04070,
PLCB3	interaction	C01245	2	NA	hsa00562,hsa04070,
PLCB4	interaction	C01245	2	NA	hsa00562,hsa04070,
PLCD1	interaction	C01245	2	NA	hsa00562,hsa04070,
PLCG1	interaction	C01245	2	NA	hsa00562,hsa04070,
PLCG2	interaction	C01245	2	NA	hsa00562,hsa04070,
PLCD4	interaction	C01245	2	NA	hsa00562,hsa04070,
PLCZ1	interaction	C01245	2	NA	hsa00562,hsa04070,
PLCH2	interaction	C01245	1	hsa00562	hsa00562
C01284	interaction	IPPK	2	NA	hsa00562,hsa04070,
IPPK	interaction	C01204	2	NA	hsa00562,hsa04070,
C04637	interaction	PIK3CA	2	NA	hsa00562,hsa04070,
C04637	interaction	PIK3CB	2	NA	hsa00562,hsa04070,
C04637	interaction	PIK3CD	2	NA	hsa00562,hsa04070,
C04637	interaction	PIK3CG	1	hsa00562	hsa00562
PIK3CA	interaction	C05981	2	NA	hsa00562,hsa04070,
PIK3CB	interaction	C05981	2	NA	hsa00562,hsa04070,
PIK3CD	interaction	C05981	2	NA	hsa00562,hsa04070,
PIK3CG	interaction	C05981	1	hsa00562	hsa00562
C04549	interaction	PIKFYVE	2	NA	hsa00562,hsa04070,
PIKFYVE	interaction	C11556	2	NA	hsa00562,hsa04070,
C00137	interaction	CDIPT	2	NA	hsa00562,hsa04070,
CDIPT	interaction	C01194	3	NA	hsa00562,hsa00564,hsa04070,
C11554	interaction	INPP4A	2	NA	hsa00562,hsa04070,
C11554	interaction	INPP4B	2	NA	hsa00562,hsa04070,
INPP4A	interaction	C04549	2	NA	hsa00562,hsa04070,
INPP4B	interaction	C04549	2	NA	hsa00562,hsa04070,
C01277	interaction	PIK3C2A	2	NA	hsa00562,hsa04070,
C01277	interaction	PIK3C2B	2	NA	hsa00562,hsa04070,
C01277	interaction	PIK3C2G	2	NA	hsa00562,hsa04070,
PIK3C2A	interaction	C11554	2	NA	hsa00562,hsa04070,
PIK3C2B	interaction	C11554	2	NA	hsa00562,hsa04070,
PIK3C2G	interaction	C11554	2	NA	hsa00562,hsa04070,
C05981	interaction	INPP5D	2	NA	hsa00562,hsa04070,
C05981	interaction	INPPL1	2	NA	hsa00562,hsa04070,
INPP5D	interaction	C11554	2	NA	hsa00562,hsa04070,
INPPL1	interaction	C11554	2	NA	hsa00562,hsa04070,
C11556	interaction	MTM1	2	NA	hsa00562,hsa04070,
MTM1	interaction	C11557	2	NA	hsa00562,hsa04070,
C01277	interaction	INPP5F	2	NA	hsa00562,hsa04070,
C01277	interaction	SACM1L	2	NA	hsa00562,hsa04070,
INPP5F	interaction	C01194	2	NA	hsa00562,hsa04070,
SACM1L	interaction	C01194	2	NA	hsa00562,hsa04070,
C11556	interaction	FIG4	1	hsa00562	hsa00562
FIG4	interaction	C04549	1	hsa00562	hsa00562
G10610	interaction	PIGY	1	hsa00563	hsa00563
C01194	interaction	PIGY	1	hsa00563	hsa00563
PIGY	interaction	G00143	1	hsa00563	hsa00563
G10610	interaction	DPM2	1	hsa00563	hsa00563
C01194	interaction	DPM2	1	hsa00563	hsa00563
DPM2	interaction	G00143	1	hsa00563	hsa00563
G10610	interaction	PIGQ	1	hsa00563	hsa00563
C01194	interaction	PIGQ	1	hsa00563	hsa00563
PIGQ	interaction	G00143	1	hsa00563	hsa00563
G10610	interaction	PIGP	1	hsa00563	hsa00563
C01194	interaction	PIGP	1	hsa00563	hsa00563
PIGP	interaction	G00143	1	hsa00563	hsa00563
G10610	interaction	PIGH	1	hsa00563	hsa00563
C01194	interaction	PIGH	1	hsa00563	hsa00563
PIGH	interaction	G00143	1	hsa00563	hsa00563
G10610	interaction	PIGC	1	hsa00563	hsa00563
C01194	interaction	PIGC	1	hsa00563	hsa00563
PIGC	interaction	G00143	1	hsa00563	hsa00563
G00145	interaction	PIGX	1	hsa00563	hsa00563
G10617	interaction	PIGX	1	hsa00563	hsa00563
PIGX	interaction	G00146	1	hsa00563	hsa00563
G00145	interaction	PIGM	1	hsa00563	hsa00563
G10617	interaction	PIGM	1	hsa00563	hsa00563
PIGM	interaction	G00146	1	hsa00563	hsa00563
G00149	interaction	PIGF	1	hsa00563	hsa00563
C00350	interaction	PIGF	1	hsa00563	hsa00563
PIGF	interaction	G13044	1	hsa00563	hsa00563
G00143	interaction	PIGL	1	hsa00563	hsa00563
PIGL	interaction	G00144	1	hsa00563	hsa00563
G00148	interaction	PIGB	1	hsa00563	hsa00563
G10617	interaction	PIGB	1	hsa00563	hsa00563
PIGB	interaction	G00149	1	hsa00563	hsa00563
G00146	interaction	PIGN	1	hsa00563	hsa00563
C00350	interaction	PIGN	1	hsa00563	hsa00563
PIGN	interaction	G00147	1	hsa00563	hsa00563
G10610	interaction	PIGA	1	hsa00563	hsa00563
C01194	interaction	PIGA	1	hsa00563	hsa00563
PIGA	interaction	G00143	1	hsa00563	hsa00563
G00144	interaction	GPLD1	1	hsa00563	hsa00563
GPLD1	interaction	G12396	1	hsa00563	hsa00563
G00149	interaction	PIGO	1	hsa00563	hsa00563
C00350	interaction	PIGO	1	hsa00563	hsa00563
PIGO	interaction	G13044	1	hsa00563	hsa00563
G00144	interaction	PIGW	1	hsa00563	hsa00563
C00154	interaction	PIGW	1	hsa00563	hsa00563
PIGW	interaction	G00145	1	hsa00563	hsa00563
G00147	interaction	PIGV	1	hsa00563	hsa00563
G10617	interaction	PIGV	1	hsa00563	hsa00563
PIGV	interaction	G00148	1	hsa00563	hsa00563
C00350	interaction	PTDSS2	1	hsa00564	hsa00564
PTDSS2	interaction	C02737	1	hsa00564	hsa00564
C00157	interaction	PTDSS1	1	hsa00564	hsa00564
PTDSS1	interaction	C02737	1	hsa00564	hsa00564
C00111	interaction	GNPAT	1	hsa00564	hsa00564
GNPAT	interaction	C03372	1	hsa00564	hsa00564
C04230	interaction	LPCAT3	1	hsa00564	hsa00564
C04230	interaction	LPCAT4	1	hsa00564	hsa00564
C04230	interaction	LPCAT2	1	hsa00564	hsa00564
C04230	interaction	LPCAT1	1	hsa00564	hsa00564
LPCAT3	interaction	C00157	1	hsa00564	hsa00564
LPCAT4	interaction	C00157	1	hsa00564	hsa00564
LPCAT2	interaction	C00157	1	hsa00564	hsa00564
LPCAT1	interaction	C00157	1	hsa00564	hsa00564
C00307	interaction	CEPT1	1	hsa00564	hsa00564
C00307	interaction	CHPT1	1	hsa00564	hsa00564
C00641	interaction	CEPT1	1	hsa00564	hsa00564
C00641	interaction	CHPT1	1	hsa00564	hsa00564
CEPT1	interaction	C00157	1	hsa00564	hsa00564
CHPT1	interaction	C00157	1	hsa00564	hsa00564
C00588	interaction	PCYT1A	1	hsa00564	hsa00564
C00588	interaction	PCYT1B	1	hsa00564	hsa00564
PCYT1A	interaction	C00307	1	hsa00564	hsa00564
PCYT1B	interaction	C00307	1	hsa00564	hsa00564
C00114	interaction	CHKA	1	hsa00564	hsa00564
C00114	interaction	CHKB	1	hsa00564	hsa00564
CHKA	interaction	C00588	1	hsa00564	hsa00564
CHKB	interaction	C00588	1	hsa00564	hsa00564
C01996	interaction	ACHE	1	hsa00564	hsa00564
ACHE	interaction	C00114	1	hsa00564	hsa00564
C00114	interaction	CHAT	1	hsa00564	hsa00564
CHAT	interaction	C01996	1	hsa00564	hsa00564
C00346	interaction	PCYT2	1	hsa00564	hsa00564
PCYT2	interaction	C00570	1	hsa00564	hsa00564
C00189	interaction	CHKA	1	hsa00564	hsa00564
C00189	interaction	CHKB	1	hsa00564	hsa00564
CHKA	interaction	C00346	1	hsa00564	hsa00564
CHKB	interaction	C00346	1	hsa00564	hsa00564
C00157	interaction	PLA2G4B	4	NA	hsa00564,hsa00590,hsa00591,hsa00592,
C00157	interaction	PLA2G4E	4	NA	hsa00564,hsa00590,hsa00591,hsa00592,
C00157	interaction	PLB1	4	NA	hsa00564,hsa00590,hsa00591,hsa00592,
C00157	interaction	PLA2G4F	4	NA	hsa00564,hsa00590,hsa00591,hsa00592,
C00157	interaction	PLA2G2D	4	NA	hsa00564,hsa00590,hsa00591,hsa00592,
C00157	interaction	PLA2G4D	4	NA	hsa00564,hsa00590,hsa00591,hsa00592,
C00157	interaction	PLA2G2E	4	NA	hsa00564,hsa00590,hsa00591,hsa00592,
C00157	interaction	PLA2G2C	4	NA	hsa00564,hsa00590,hsa00591,hsa00592,
C00157	interaction	PLA2G3	4	NA	hsa00564,hsa00590,hsa00591,hsa00592,
C00157	interaction	PLA2G1B	4	NA	hsa00564,hsa00590,hsa00591,hsa00592,
C00157	interaction	PLA2G2A	4	NA	hsa00564,hsa00590,hsa00591,hsa00592,
C00157	interaction	PLA2G4A	4	NA	hsa00564,hsa00590,hsa00591,hsa00592,
C00157	interaction	PLA2G5	4	NA	hsa00564,hsa00590,hsa00591,hsa00592,
C00157	interaction	PLA2G2F	4	NA	hsa00564,hsa00590,hsa00591,hsa00592,
C00157	interaction	PLA2G12A	4	NA	hsa00564,hsa00590,hsa00591,hsa00592,
C00157	interaction	PLA2G6	4	NA	hsa00564,hsa00590,hsa00591,hsa00592,
C00157	interaction	PLA2G10	4	NA	hsa00564,hsa00590,hsa00591,hsa00592,
C00157	interaction	PLA2G12B	4	NA	hsa00564,hsa00590,hsa00591,hsa00592,
C00157	interaction	PLA2G4C	4	NA	hsa00564,hsa00590,hsa00591,hsa00592,
C00157	interaction	JMJD7PLA2G4B	4	NA	hsa00564,hsa00590,hsa00591,hsa00592,
PLA2G4B	interaction	C04230	1	hsa00564	hsa00564
PLA2G4E	interaction	C04230	1	hsa00564	hsa00564
PLB1	interaction	C04230	1	hsa00564	hsa00564
PLA2G4F	interaction	C04230	1	hsa00564	hsa00564
PLA2G2D	interaction	C04230	1	hsa00564	hsa00564
PLA2G4D	interaction	C04230	1	hsa00564	hsa00564
PLA2G2E	interaction	C04230	1	hsa00564	hsa00564
PLA2G2C	interaction	C04230	1	hsa00564	hsa00564
PLA2G3	interaction	C04230	1	hsa00564	hsa00564
PLA2G1B	interaction	C04230	1	hsa00564	hsa00564
PLA2G2A	interaction	C04230	1	hsa00564	hsa00564
PLA2G4A	interaction	C04230	1	hsa00564	hsa00564
PLA2G5	interaction	C04230	1	hsa00564	hsa00564
PLA2G2F	interaction	C04230	1	hsa00564	hsa00564
PLA2G12A	interaction	C04230	1	hsa00564	hsa00564
PLA2G6	interaction	C04230	1	hsa00564	hsa00564
PLA2G10	interaction	C04230	1	hsa00564	hsa00564
PLA2G12B	interaction	C04230	1	hsa00564	hsa00564
PLA2G4C	interaction	C04230	1	hsa00564	hsa00564
JMJD7PLA2G4B	interaction	C04230	1	hsa00564	hsa00564
C00157	interaction	PLD4	1	hsa00564	hsa00564
C00157	interaction	PLD3	1	hsa00564	hsa00564
C00157	interaction	PLD1	1	hsa00564	hsa00564
C00157	interaction	PLD2	1	hsa00564	hsa00564
PLD4	interaction	C00416	1	hsa00564	hsa00564
PLD3	interaction	C00416	1	hsa00564	hsa00564
PLD1	interaction	C00416	1	hsa00564	hsa00564
PLD2	interaction	C00416	1	hsa00564	hsa00564
C00350	interaction	PLD4	1	hsa00564	hsa00564
C00350	interaction	PLD3	1	hsa00564	hsa00564
C00350	interaction	PLD1	1	hsa00564	hsa00564
C00350	interaction	PLD2	1	hsa00564	hsa00564
C00350	interaction	PLA2G4B	1	hsa00564	hsa00564
C00350	interaction	PLA2G4E	1	hsa00564	hsa00564
C00350	interaction	PLB1	1	hsa00564	hsa00564
C00350	interaction	PLA2G4F	1	hsa00564	hsa00564
C00350	interaction	PLA2G2D	1	hsa00564	hsa00564
C00350	interaction	PLA2G4D	1	hsa00564	hsa00564
C00350	interaction	PLA2G2E	1	hsa00564	hsa00564
C00350	interaction	PLA2G2C	1	hsa00564	hsa00564
C00350	interaction	PLA2G3	1	hsa00564	hsa00564
C00350	interaction	PLA2G1B	1	hsa00564	hsa00564
C00350	interaction	PLA2G2A	1	hsa00564	hsa00564
C00350	interaction	PLA2G4A	1	hsa00564	hsa00564
C00350	interaction	PLA2G5	1	hsa00564	hsa00564
C00350	interaction	PLA2G2F	1	hsa00564	hsa00564
C00350	interaction	PLA2G12A	1	hsa00564	hsa00564
C00350	interaction	PLA2G6	1	hsa00564	hsa00564
C00350	interaction	PLA2G10	1	hsa00564	hsa00564
C00350	interaction	PLA2G12B	1	hsa00564	hsa00564
C00350	interaction	PLA2G4C	1	hsa00564	hsa00564
C00350	interaction	JMJD7PLA2G4B	1	hsa00564	hsa00564
PLA2G4B	interaction	C04438	1	hsa00564	hsa00564
PLA2G4E	interaction	C04438	1	hsa00564	hsa00564
PLB1	interaction	C04438	1	hsa00564	hsa00564
PLA2G4F	interaction	C04438	1	hsa00564	hsa00564
PLA2G2D	interaction	C04438	1	hsa00564	hsa00564
PLA2G4D	interaction	C04438	1	hsa00564	hsa00564
PLA2G2E	interaction	C04438	1	hsa00564	hsa00564
PLA2G2C	interaction	C04438	1	hsa00564	hsa00564
PLA2G3	interaction	C04438	1	hsa00564	hsa00564
PLA2G1B	interaction	C04438	1	hsa00564	hsa00564
PLA2G2A	interaction	C04438	1	hsa00564	hsa00564
PLA2G4A	interaction	C04438	1	hsa00564	hsa00564
PLA2G5	interaction	C04438	1	hsa00564	hsa00564
PLA2G2F	interaction	C04438	1	hsa00564	hsa00564
PLA2G12A	interaction	C04438	1	hsa00564	hsa00564
PLA2G6	interaction	C04438	1	hsa00564	hsa00564
PLA2G10	interaction	C04438	1	hsa00564	hsa00564
PLA2G12B	interaction	C04438	1	hsa00564	hsa00564
PLA2G4C	interaction	C04438	1	hsa00564	hsa00564
JMJD7PLA2G4B	interaction	C04438	1	hsa00564	hsa00564
C00269	interaction	CDIPT	2	NA	hsa00564,hsa04070,
C00346	interaction	PHOSPHO1	1	hsa00564	hsa00564
PHOSPHO1	interaction	C00189	1	hsa00564	hsa00564
C00093	interaction	GPD1L	1	hsa00564	hsa00564
GPD1L	interaction	C00093	1	hsa00564	hsa00564
C00093	interaction	GPD1	1	hsa00564	hsa00564
GPD1	interaction	C00093	1	hsa00564	hsa00564
GPD1L	interaction	C00111	1	hsa00564	hsa00564
C00111	interaction	GPD1L	1	hsa00564	hsa00564
GPD1	interaction	C00111	1	hsa00564	hsa00564
C00111	interaction	GPD1	1	hsa00564	hsa00564
C00093	interaction	GPD2	1	hsa00564	hsa00564
GPD2	interaction	C00093	1	hsa00564	hsa00564
GPD2	interaction	C00111	1	hsa00564	hsa00564
C00111	interaction	GPD2	1	hsa00564	hsa00564
C00157	interaction	LCAT	1	hsa00564	hsa00564
LCAT	interaction	C04230	1	hsa00564	hsa00564
C00670	interaction	GPCPD1	1	hsa00564	hsa00564
GPCPD1	interaction	C00114	1	hsa00564	hsa00564
GPCPD1	interaction	C00093	1	hsa00564	hsa00564
C00570	interaction	CEPT1	1	hsa00564	hsa00564
C00570	interaction	CHPT1	1	hsa00564	hsa00564
CEPT1	interaction	C00350	1	hsa00564	hsa00564
CHPT1	interaction	C00350	1	hsa00564	hsa00564
C04438	interaction	LYPLA1	1	hsa00564	hsa00564
C04438	interaction	PNPLA6	1	hsa00564	hsa00564
C04438	interaction	PLB1	1	hsa00564	hsa00564
C04438	interaction	PNPLA7	1	hsa00564	hsa00564
LYPLA1	interaction	C01233	1	hsa00564	hsa00564
PNPLA6	interaction	C01233	1	hsa00564	hsa00564
PLB1	interaction	C01233	1	hsa00564	hsa00564
PNPLA7	interaction	C01233	1	hsa00564	hsa00564
C04438	interaction	LPCAT3	1	hsa00564	hsa00564
C04438	interaction	LPCAT4	1	hsa00564	hsa00564
C04438	interaction	LPCAT2	1	hsa00564	hsa00564
C04438	interaction	LPCAT1	1	hsa00564	hsa00564
LPCAT3	interaction	C00350	1	hsa00564	hsa00564
LPCAT4	interaction	C00350	1	hsa00564	hsa00564
LPCAT2	interaction	C00350	1	hsa00564	hsa00564
LPCAT1	interaction	C00350	1	hsa00564	hsa00564
C05973	interaction	PNPLA6	1	hsa00564	hsa00564
C05973	interaction	LYPLA1	1	hsa00564	hsa00564
C05973	interaction	PLB1	1	hsa00564	hsa00564
C05973	interaction	PNPLA7	1	hsa00564	hsa00564
C00416	interaction	CDS1	2	NA	hsa00564,hsa04070,
C00416	interaction	CDS2	2	NA	hsa00564,hsa04070,
CDS1	interaction	C00269	2	NA	hsa00564,hsa04070,
CDS2	interaction	C00269	2	NA	hsa00564,hsa04070,
C04233	interaction	PNPLA6	1	hsa00564	hsa00564
C04233	interaction	LYPLA1	1	hsa00564	hsa00564
C04233	interaction	PLB1	1	hsa00564	hsa00564
C04233	interaction	PNPLA7	1	hsa00564	hsa00564
PNPLA6	interaction	C00670	1	hsa00564	hsa00564
LYPLA1	interaction	C00670	1	hsa00564	hsa00564
PLB1	interaction	C00670	1	hsa00564	hsa00564
PNPLA7	interaction	C00670	1	hsa00564	hsa00564
C00513	interaction	ADPRM	1	hsa00564	hsa00564
ADPRM	interaction	C00093	1	hsa00564	hsa00564
C02737	interaction	PISD	1	hsa00564	hsa00564
PISD	interaction	C00350	1	hsa00564	hsa00564
C00588	interaction	PHOSPHO1	1	hsa00564	hsa00564
PHOSPHO1	interaction	C00114	1	hsa00564	hsa00564
C04308	interaction	PEMT	1	hsa00564	hsa00564
PEMT	interaction	C00157	1	hsa00564	hsa00564
C01233	interaction	GPCPD1	1	hsa00564	hsa00564
GPCPD1	interaction	C00189	1	hsa00564	hsa00564
C04230	interaction	LYPLA1	1	hsa00564	hsa00564
C04230	interaction	PNPLA6	1	hsa00564	hsa00564
C04230	interaction	PLB1	1	hsa00564	hsa00564
C04230	interaction	PNPLA7	1	hsa00564	hsa00564
C01241	interaction	PEMT	1	hsa00564	hsa00564
PEMT	interaction	C04308	1	hsa00564	hsa00564
C00350	interaction	PEMT	1	hsa00564	hsa00564
PEMT	interaction	C01241	1	hsa00564	hsa00564
C00269	interaction	PGS1	1	hsa00564	hsa00564
PGS1	interaction	C03892	1	hsa00564	hsa00564
C00344	interaction	CRLS1	1	hsa00564	hsa00564
C00269	interaction	CRLS1	1	hsa00564	hsa00564
CRLS1	interaction	C05980	1	hsa00564	hsa00564
C03819	interaction	LCLAT1	1	hsa00564	hsa00564
C03819	interaction	AGPAT1	1	hsa00564	hsa00564
C03819	interaction	AGPAT2	1	hsa00564	hsa00564
C03819	interaction	MBOAT2	1	hsa00564	hsa00564
C03819	interaction	MBOAT1	1	hsa00564	hsa00564
C03819	interaction	AGPAT5	1	hsa00564	hsa00564
C03819	interaction	AGPAT3	1	hsa00564	hsa00564
C03819	interaction	AGPAT4	1	hsa00564	hsa00564
LCLAT1	interaction	C01194	1	hsa00564	hsa00564
AGPAT1	interaction	C01194	1	hsa00564	hsa00564
AGPAT2	interaction	C01194	1	hsa00564	hsa00564
MBOAT2	interaction	C01194	1	hsa00564	hsa00564
MBOAT1	interaction	C01194	1	hsa00564	hsa00564
AGPAT5	interaction	C01194	1	hsa00564	hsa00564
AGPAT3	interaction	C01194	1	hsa00564	hsa00564
AGPAT4	interaction	C01194	1	hsa00564	hsa00564
C18129	interaction	LCLAT1	1	hsa00564	hsa00564
C18129	interaction	AGPAT1	1	hsa00564	hsa00564
C18129	interaction	AGPAT2	1	hsa00564	hsa00564
C18129	interaction	MBOAT2	1	hsa00564	hsa00564
C18129	interaction	MBOAT1	1	hsa00564	hsa00564
C18129	interaction	AGPAT5	1	hsa00564	hsa00564
C18129	interaction	AGPAT3	1	hsa00564	hsa00564
C18129	interaction	AGPAT4	1	hsa00564	hsa00564
LCLAT1	interaction	C05980	1	hsa00564	hsa00564
AGPAT1	interaction	C05980	1	hsa00564	hsa00564
AGPAT2	interaction	C05980	1	hsa00564	hsa00564
MBOAT2	interaction	C05980	1	hsa00564	hsa00564
MBOAT1	interaction	C05980	1	hsa00564	hsa00564
AGPAT5	interaction	C05980	1	hsa00564	hsa00564
AGPAT3	interaction	C05980	1	hsa00564	hsa00564
AGPAT4	interaction	C05980	1	hsa00564	hsa00564
C18126	interaction	LCLAT1	1	hsa00564	hsa00564
C18126	interaction	AGPAT1	1	hsa00564	hsa00564
C18126	interaction	AGPAT2	1	hsa00564	hsa00564
C18126	interaction	MBOAT2	1	hsa00564	hsa00564
C18126	interaction	MBOAT1	1	hsa00564	hsa00564
C18126	interaction	AGPAT5	1	hsa00564	hsa00564
C18126	interaction	AGPAT3	1	hsa00564	hsa00564
C18126	interaction	AGPAT4	1	hsa00564	hsa00564
LCLAT1	interaction	C00344	1	hsa00564	hsa00564
AGPAT1	interaction	C00344	1	hsa00564	hsa00564
AGPAT2	interaction	C00344	1	hsa00564	hsa00564
MBOAT2	interaction	C00344	1	hsa00564	hsa00564
MBOAT1	interaction	C00344	1	hsa00564	hsa00564
AGPAT5	interaction	C00344	1	hsa00564	hsa00564
AGPAT3	interaction	C00344	1	hsa00564	hsa00564
AGPAT4	interaction	C00344	1	hsa00564	hsa00564
C18125	interaction	LPCAT3	1	hsa00564	hsa00564
C18125	interaction	LPCAT4	1	hsa00564	hsa00564
C18125	interaction	LPCAT2	1	hsa00564	hsa00564
C18125	interaction	LPCAT1	1	hsa00564	hsa00564
LPCAT3	interaction	C02737	1	hsa00564	hsa00564
LPCAT4	interaction	C02737	1	hsa00564	hsa00564
LPCAT2	interaction	C02737	1	hsa00564	hsa00564
LPCAT1	interaction	C02737	1	hsa00564	hsa00564
C00346	interaction	ETNPPL	1	hsa00564	hsa00564
ETNPPL	interaction	C00084	1	hsa00564	hsa00564
C03372	interaction	AGPS	1	hsa00565	hsa00565
AGPS	interaction	C03715	1	hsa00565	hsa00565
C04598	interaction	PAFAH1B1	1	hsa00565	hsa00565
C04598	interaction	PAFAH1B2	1	hsa00565	hsa00565
